"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
6,0.27090285581525,0.122131558370021,0.144212982334067,-0.27711819429955,4,10,300
3,0.271139919758301,0.120610452006746,0.144204656408967,-0.292370229802956,4,5,300
4,0.271162930580364,0.127607174330874,0.14680980804372,-0.253604034113711,2,10,300
2,0.271706214417518,0.122247618108845,0.144585295466275,-0.293826672638669,3,5,300
5,0.272901747404565,0.122184001109718,0.144583935379283,-0.302952884532564,3,10,300
1,0.273662079790996,0.127125686143725,0.146839720300563,-0.281131325355053,2,5,300
