"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
1,0.477123964035641,0.297443020495499,0.180166036356482,0.332392617702419,2,5,300
3,0.477397937199255,0.279098383703728,0.175715775917037,0.246579615548473,4,5,300
4,0.480673190767491,0.297538994866113,0.180367293230962,0.311833097277887,2,10,300
5,0.482607344877483,0.290700413208183,0.17630675531257,0.266454897907812,3,10,300
6,0.482750359779265,0.282353580146675,0.175724240448269,0.225519113720339,4,10,300
2,0.484077545350017,0.294077463378103,0.176279375797401,0.268742297516725,3,5,300
