"n_train","n_test","rmse_test","r2_test","var_intra_fold_test","sd_intra_fold_test","mean_geo_dist_km","mean_covariate_dist","extrapolation_index","fold_id"
46897,664,0.224304427264601,-0.082225223557574,0.0327738691896534,0.181035546757131,13.7387485826584,1.81109342542362,8994.00100134878,"s_-24_-21"
46690,556,0.221725135700838,0.253874428762426,0.0437316559007139,0.209121151251407,8.07312526540286,0.707858142828441,3575.2773946098,"s_60_-15"
46358,899,0.181316378608426,0.0253126688428383,0.0297912184833474,0.172601328162177,10.0884797834588,1.11394001356957,5060.42662735878,"s_1_-28"
47028,372,0.420631159046315,0.116266258050076,0.0275499813244511,0.16598187046919,9.99987580895176,0.166678513567456,840.187246443231,"s_-21_15"
47016,320,0.480468942739882,0.0192911611629537,0.0672386558071024,0.259304176223798,8.09836356202118,0.275515888262367,1397.75100930567,"s_27_-32"
47268,359,0.579886581367702,-0.109700474346951,0.0295483674751027,0.17189638586981,50.4109944480936,0.792037007419914,4033.39786212086,"s_59_-19"
47163,374,0.339236890444071,-1.57681558128611,0.033582023142116,0.183253985337607,11.7012697696222,0.216734465488011,1101.5746768289,"s_-20_-22"
47420,201,0.262581902284489,0.603600323083354,0.0350711183092601,0.187272844559109,12.870551998326,0.462272357949677,2355.71478115385,"s_81_-76"
46793,606,0.221052665829687,0.54549736465584,0.0503237932356836,0.224329653045877,10.0145739670971,0.696996030807335,3500.32860673613,"s_-23_-3"
46844,575,0.243436889337895,-1.20010080322379,0.0209321160650563,0.144679356043135,10.1571342710024,1.01372555341496,5119.46684364013,"s_-21_-22"
46904,535,0.358663122887666,0.188777963984187,0.0671146092977602,0.259064874689257,10.039361800161,0.179713952478347,907.426047874795,"s_24_-32"
46999,416,0.170428719348166,-0.0275034144646622,0.0263793887122766,0.162417328854641,7.39002928702861,0.534312495813583,2701.20395428194,"s_3_-29"
47197,278,0.413399579428565,0.026548059186363,0.16564121528041,0.406990436350058,11.8507742049048,0.303613281036426,1543.01510235003,"s_-22_14"
46928,402,0.247513690809345,0.0200249670181408,0.0515575159950875,0.227062801874476,7.82203681560469,0.14565130318952,737.438417189685,"s_-20_39"
46766,751,0.273376198611725,0.00860334792840478,0.0666882302081905,0.258240643989653,10.8065589759807,0.362434403550692,1825.58620959043,"s_-21_16"
47494,161,0.216554340465294,0.443605386430902,0.0306940444934635,0.175197158919497,10.5707885094672,0.302944346031088,1545.55711356588,"s_-17_-22"
47239,341,0.382516900247456,0.192508061601913,0.138456654301835,0.372097640817346,10.2978174181493,0.150965849919286,767.485309597277,"s_-22_18"
47287,256,0.27828427045169,-0.00267662337960584,0.0758030330938787,0.275323506250154,8.84797134755773,1.24971760406205,6327.03564792816,"s_56_-35"
47130,419,0.42203729214565,-0.867403976566901,0.0667158124700432,0.258294042653026,9.92103922558575,0.325044719991983,1643.76705286783,"s_-21_17"
47053,370,0.203317770557755,-0.578252370927443,0.02530662008204,0.159080545894336,9.6914509064718,0.238772870770031,1196.76435174769,"s_-22_-22"
46301,931,0.277077582669455,0.411151720479946,0.0351292764940471,0.187428056848613,9.98116689149008,0.989879451871315,4898.73308938806,"s_-17_67"
47036,393,0.342730252161272,0.196239646645958,0.108133734961491,0.328836942817395,8.63005161578282,0.424406177923632,2203.22601056236,"s_34_-37"
47238,290,0.411105797336172,0.183987330341361,0.0360991974635001,0.189997888050105,9.50685539834348,0.298638148007627,1519.67881855896,"s_-21_24"
47501,69,0.482427238484942,-2.54491530912759,0.0180914420939648,0.134504431503073,6.21759285762227,0.346571265183655,1764.58448235106,"s_51_-40"
47202,340,0.241595539481191,0.127197446019629,0.0502629133442604,0.224193919061736,10.6604195324014,0.860873079525643,4345.43041814691,"s_-25_-15"
47351,267,0.399549753329807,0.231596562259927,0.149563814833805,0.386734812027318,9.55590637622186,0.375970870163981,1916.24873716766,"s_-22_20"
47482,70,0.116337023835481,0.768083284725332,0.0133736155563795,0.115644349435584,6.13695016094028,0.2220780014112,1133.85250541689,"s_59_-18"
46739,648,0.250072459619322,0.276188933877332,0.0767642447526928,0.277063611383185,9.24843983518728,0.267149591397986,1337.99142926698,"s_-21_20"
46895,547,0.366291307326918,-0.00173644090024694,0.121957847008838,0.349224636886973,9.17159298681805,0.219281136456606,1109.45495339427,"s_-22_21"
47276,269,0.244303876041316,0.56799697737655,0.0466842972030334,0.216065492855832,8.4189888645292,0.473730216294163,2406.87547298757,"s_-19_46"
