"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
4,0.34064784248243,0.148708419872406,0.14647815247502,0.0791621594244852,2,10,300
5,0.340753589389177,0.143323483971502,0.144236948268249,0.0605102415256412,3,10,300
1,0.343173135820043,0.149488795766882,0.146398231925081,0.0659949503567883,2,5,300
6,0.343468225111801,0.142952438568557,0.143863818161557,0.0313072779183274,4,10,300
3,0.344318056626609,0.144371852108154,0.143860003278767,0.031999801919493,4,5,300
2,0.344868813688251,0.144610834033613,0.144237454602372,0.0401080582487925,3,5,300
