"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","variable"
"2022","T5-6",31,0.00341512166056489,1.00670732634404e-05,0.00317286515052884,0.00341512166056489,0.000242256510036056,0.00658798681109373,"ab","allo_totpig"
"2022","NA",31,0.00468469771193415,1.64130609211438e-05,0.00405130360762358,0.00468469771193415,0.000633394104310576,0.00873600131955773,"ab","allo_totpig"
"2023","C1",28,0.00382319818916999,7.98458321047645e-06,0.00282570048138094,0.00382319818916999,0.000997497707789052,0.00664889867055092,"b","allo_totpig"
"2023","C2",28,0.00524471167297193,1.35904771623567e-05,0.00368652643586842,0.00524471167297193,0.00155818523710351,0.00893123810884035,"b","allo_totpig"
"2023","C3",28,0.00342018807054557,7.56099389170442e-06,0.00274972614849269,0.00342018807054557,0.000670461922052883,0.00616991421903826,"b","allo_totpig"
"2023","C4",28,0.00463086715870287,1.12021125257214e-05,0.00334695571015234,0.00463086715870287,0.00128391144855052,0.00797782286885521,"a","allo_totpig"
"2023","C5",28,0.00551954049806954,1.40882188517603e-05,0.00375342761376322,0.00551954049806954,0.00176611288430632,0.00927296811183276,"a","allo_totpig"
"2023","C6",28,0.00422546293777017,9.39709897449715e-06,0.00306546880174911,0.00422546293777017,0.00115999413602105,0.00729093173951928,"b","allo_totpig"
"2023","T1-2",28,0.00448720302489912,1.00939086417625e-05,0.00317709122339327,0.00448720302489912,0.00131011180150586,0.00766429424829239,"b","allo_totpig"
"2023","T1-3",28,0.00228284630521279,3.94350896841423e-05,0.00627973643428945,0.00228284630521279,-0.00399689012907666,0.00856258273950223,"a","allo_totpig"
"2023","T2-3",28,0.00429145357457375,1.2336914903459e-05,0.00351239446865796,0.00429145357457375,0.000779059105915789,0.00780384804323171,"a","allo_totpig"
"2023","T3-4",28,0.00435097779977162,1.00384359719828e-05,0.00316834909250588,0.00435097779977162,0.00118262870726574,0.0075193268922775,"a","allo_totpig"
"2023","T4-6",28,0.00131232075504259,2.16364227054451e-06,0.00147093244934787,0.00131232075504259,-0.000158611694305271,0.00278325320439046,"a","allo_totpig"
"2023","T4-5",28,0.00644415743105169,1.86807546308305e-05,0.0043221238564889,0.00644415743105169,0.00212203357456279,0.0107662812875406,"a","allo_totpig"
"2023","T5-6",28,0.00534430521373099,1.45284464336897e-05,0.0038116199225119,0.00534430521373099,0.00153268529121908,0.00915592513624289,"a","allo_totpig"
"2023","NA",28,0.0080925062679232,2.38717953203927e-05,0.00488587712907239,0.0080925062679232,0.00320662913885081,0.0129783833969956,"b","allo_totpig"
