"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","variable"
"2018","C1",24,0.0404965456405315,1.11336664366413e-05,0.00333671491689675,0.0404965456405315,0.0371598307236348,0.0438332605574282,"a","per_totpig"
"2018","C2",24,0.041757610238205,1.57419911886268e-05,0.00396761782290417,0.041757610238205,0.0377899924153008,0.0457252280611091,"a","per_totpig"
"2018","C3",24,0.0395026473946389,1.87899146682349e-05,0.00433473351755732,0.0395026473946389,0.0351679138770815,0.0438373809121962,"a","per_totpig"
"2018","C4",24,0.0420166027096669,1.26517701242988e-05,0.0035569326848141,0.0420166027096669,0.0384596700248528,0.045573535394481,"a","per_totpig"
"2018","C5",24,0.0443124447334493,6.40171060637168e-06,0.00253016019381613,0.0443124447334493,0.0417822845396331,0.0468426049272654,"a","per_totpig"
"2018","C6",24,0.0402580419722712,1.64482927126643e-05,0.00405564948099121,0.0402580419722712,0.03620239249128,0.0443136914532624,"a","per_totpig"
"2018","T1-2",24,0.0392525207930789,2.67417895506864e-05,0.00517124642138492,0.0392525207930789,0.034081274371694,0.0444237672144638,"a","per_totpig"
"2018","T1-3",24,0.0419595330814735,6.44410759752866e-05,0.00802751991435005,0.0419595330814735,0.0339320131671235,0.0499870529958236,"a","per_totpig"
"2018","T2-3",24,0.0412197653246406,2.02390326624797e-05,0.00449878124190094,0.0412197653246406,0.0367209840827396,0.0457185465665415,"a","per_totpig"
"2018","T3-4",24,0.0431884332777081,1.15604969231989e-05,0.0034000730761557,0.0431884332777081,0.0397883602015524,0.0465885063538638,"a","per_totpig"
"2018","T4-6",24,0.0353129403777446,4.35978368397288e-05,0.00660286580506744,0.0353129403777446,0.0287100745726772,0.0419158061828121,"a","per_totpig"
"2018","T4-5",24,0.0450114596241541,9.73615433756834e-06,0.00312028113117526,0.0450114596241541,0.0418911784929789,0.0481317407553294,"a","per_totpig"
"2018","T5-6",24,0.0445873414143077,9.83221883536412e-06,0.00313563691063939,0.0445873414143077,0.0414517045036683,0.0477229783249471,"a","per_totpig"
"2018","NA",24,0.0401887271067992,2.44592408266609e-05,0.00494562845618844,0.0401887271067992,0.0352430986506108,0.0451343555629877,"ab","per_totpig"
"2021","0",3,0.0457099363989053,0.000240229900800234,0.0154993516251563,0.0457099363989053,0.0302105847737491,0.0612092880240616,"a","per_totpig"
"2021","C1",50,0.0360963528561153,2.31772910267774e-05,0.00481427990739814,0.0360963528561153,0.0312820729487171,0.0409106327635134,"b","per_totpig"
"2021","C2",50,0.0374621950089822,1.96319637714175e-05,0.00443079719366815,0.0374621950089822,0.0330313978153141,0.0418929922026504,"b","per_totpig"
"2021","C3",50,0.0330725447170634,2.82066829205389e-05,0.00531099641503728,0.0330725447170634,0.0277615483020262,0.0383835411321007,"b","per_totpig"
"2021","C4",50,0.037794590321208,1.87856059872075e-05,0.00433423649414837,0.037794590321208,0.0334603538270596,0.0421288268153563,"b","per_totpig"
"2021","C5",50,0.0424619312432108,1.08039554052516e-05,0.00328693708568504,0.0424619312432108,0.0391749941575258,0.0457488683288959,"ab","per_totpig"
"2021","C6",50,0.035200545035516,2.32475294678395e-05,0.0048215691914396,0.035200545035516,0.0303789758440764,0.0400221142269556,"b","per_totpig"
"2021","T1-2",50,0.0338568431230234,2.60354452570535e-05,0.00510249402322565,0.0338568431230234,0.0287543490997977,0.038959337146249,"b","per_totpig"
"2021","T1-3",48,0.0337527771604672,0.000157108479354061,0.0125342921361384,0.0337527771604672,0.0212184850243288,0.0462870692966056,"b","per_totpig"
"2021","T2-3",50,0.0371775364353999,2.00395604606544e-05,0.00447655676392631,0.0371775364353999,0.0327009796714736,0.0416540931993262,"b","per_totpig"
"2021","T3-4",50,0.0396135687279798,2.03656642491458e-05,0.00451283328399641,0.0396135687279798,0.0351007354439834,0.0441264020119762,"b","per_totpig"
"2021","T4-6",50,0.0234312882110154,4.4850409042226e-05,0.00669704479918016,0.0234312882110154,0.0167342434118353,0.0301283330101956,"b","per_totpig"
"2021","T4-5",50,0.0428119187051367,1.15794591010155e-05,0.00340286042925882,0.0428119187051367,0.0394090582758779,0.0462147791343955,"b","per_totpig"
"2021","T5-6",50,0.0416450652430956,1.33921052567546e-05,0.00365952254491684,0.0416450652430956,0.0379855426981787,0.0453045877880124,"b","per_totpig"
"2021","NA",50,0.0372436201866361,4.60305108557814e-05,0.0067845789004021,0.0372436201866361,0.030459041286234,0.0440281990870382,"a","per_totpig"
"2022","0",1,0,0,0,0,0,0,"a","per_totpig"
"2022","C1",31,0.0346126657710895,2.31708330638126e-05,0.00481360915154239,0.0346126657710895,0.0297990566195471,0.0394262749226318,"b","per_totpig"
"2022","C2",31,0.0358500356706286,1.92863027177982e-05,0.0043916173236973,0.0358500356706286,0.0314584183469313,0.0402416529943259,"b","per_totpig"
"2022","C3",31,0.0311160153379803,2.66911559592977e-05,0.00516634841636699,0.0311160153379803,0.0259496669216134,0.0362823637543473,"b","per_totpig"
"2022","C4",31,0.0359205741258607,1.70878732340433e-05,0.00413374808545989,0.0359205741258607,0.0317868260404008,0.0400543222113206,"b","per_totpig"
"2022","C5",31,0.0413586365131178,9.23747113570045e-06,0.00303932083461099,0.0413586365131178,0.0383193156785068,0.0443979573477288,"b","per_totpig"
"2022","C6",31,0.0335653778011122,2.17861059531343e-05,0.00466755888587753,0.0335653778011122,0.0288978189152346,0.0382329366869897,"b","per_totpig"
"2022","T1-2",31,0.0321036316314682,2.58247280080731e-05,0.00508180361762171,0.0321036316314682,0.0270218280138465,0.0371854352490899,"b","per_totpig"
"2022","T1-3",31,0.0299530375920759,0.000149944706124317,0.0122451911428249,0.0299530375920759,0.017707846449251,0.0421982287349008,"b","per_totpig"
"2022","T2-3",31,0.0352409766026317,1.96448436814215e-05,0.00443225040824879,0.0352409766026317,0.0308087261943829,0.0396732270108805,"b","per_totpig"
"2022","T3-4",31,0.0380021839779185,1.65875554761528e-05,0.00407278227703775,0.0380021839779185,0.0339294017008807,0.0420749662549562,"b","per_totpig"
"2022","T4-6",31,0.0188833378533981,4.7277654839301e-05,0.00687587484174203,0.0188833378533981,0.012007463011656,0.0257592126951401,"c","per_totpig"
"2022","T4-5",31,0.0415656298801885,1.20834931488319e-05,0.00347613192339299,0.0415656298801885,0.0380894979567955,0.0450417618035815,"b","per_totpig"
"2022","T5-6",31,0.0391504857584226,1.56024473065849e-05,0.00394999332994182,0.0391504857584226,0.0352004924284808,0.0431004790883644,"c","per_totpig"
"2022","NA",31,0.0377173416706516,3.17805939669543e-05,0.00563742795669748,0.0377173416706516,0.0320799137139541,0.043354769627349,"a","per_totpig"
"2023","C1",28,0.0426702076650235,1.80073666151887e-05,0.00424350876223776,0.0426702076650235,0.0384266989027857,0.0469137164272612,"a","per_totpig"
"2023","C2",28,0.0430384724487301,1.06370772158396e-05,0.00326145323680098,0.0430384724487301,0.0397770192119291,0.046299925685531,"a","per_totpig"
"2023","C3",28,0.0394852070000467,1.96866734586088e-05,0.00443696669568398,0.0394852070000467,0.0350482403043627,0.0439221736957307,"a","per_totpig"
"2023","C4",28,0.0434768510604111,1.03608506852165e-05,0.00321882753269207,0.0434768510604111,0.040258023527719,0.0466956785931032,"a","per_totpig"
"2023","C5",28,0.0476585668789331,3.37039400853242e-06,0.001835863286994,0.0476585668789331,0.0458227035919391,0.0494944301659271,"c","per_totpig"
"2023","C6",28,0.0414546364969806,1.56616328699199e-05,0.00395747809468604,0.0414546364969806,0.0374971584022946,0.0454121145916666,"a","per_totpig"
"2023","T1-2",28,0.0407584396122041,1.92778601320706e-05,0.0043906560024751,0.0407584396122041,0.036367783609729,0.0451490956146792,"a","per_totpig"
"2023","T1-3",28,0.0411555182343137,8.704092209171e-05,0.00932957244956649,0.0411555182343137,0.0318259457847472,0.0504850906838802,"a","per_totpig"
"2023","T2-3",28,0.0424398885795356,1.52103508542429e-05,0.0039000449810538,0.0424398885795356,0.0385398435984818,0.0463399335605894,"a","per_totpig"
"2023","T3-4",28,0.0452290211172723,6.63207684032895e-06,0.0025752818953134,0.0452290211172723,0.0426537392219589,0.0478043030125857,"a","per_totpig"
"2023","T4-6",28,0.0291283237125877,4.53954979532043e-05,0.00673761812165133,0.0291283237125877,0.0223907055909364,0.0358659418342391,"d","per_totpig"
"2023","T4-5",28,0.0475471081091454,2.99689273226856e-06,0.001731153584252,0.0475471081091454,0.0458159545248934,0.0492782616933974,"c","per_totpig"
"2023","T5-6",28,0.0456920283673699,5.17745467320661e-06,0.00227540209044613,0.0456920283673699,0.0434166262769238,0.047967430457816,"a","per_totpig"
"2023","NA",28,0.0439948757064456,3.21195025006351e-05,0.0056674070350236,0.0439948757064456,0.038327468671422,0.0496622827414692,"b","per_totpig"
