"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","variable"
"2018","0",6,0.0388508788309991,0.000277752570138219,0.0166659104203227,0.0388508788309991,0.0221849684106765,0.0555167892513218,"a","FTLE"
"2018","C1",24,0.0684080977370591,1.46640283897089e-08,0.000121095121246518,0.0684080977370591,0.0682870026158126,0.0685291928583056,"a","FTLE"
"2018","C2",24,0.0696019865499004,2.83340082969912e-08,0.000168327087234916,0.0696019865499004,0.0694336594626655,0.0697703136371354,"a","FTLE"
"2018","C3",24,0.0662448496023793,7.70174597450407e-08,0.000277520197003823,0.0662448496023793,0.0659673294053755,0.0665223697993831,"a","FTLE"
"2018","C4",24,0.0699772152833086,3.10802542423891e-08,0.000176295928036892,0.0699772152833086,0.0698009193552717,0.0701535112113455,"a","FTLE"
"2018","C5",24,0.0737595504145894,1.38496474514758e-08,0.000117684525114714,0.0737595504145894,0.0736418658894747,0.0738772349397041,"a","FTLE"
"2018","C6",24,0.0676196793884028,5.5641056448366e-08,0.000235883565447799,0.0676196793884028,0.067383795822955,0.0678555629538506,"a","FTLE"
"2018","T1-2",24,0.0673369643469873,9.04544548260369e-08,0.000300756470962865,0.0673369643469873,0.0670362078760244,0.0676377208179501,"a","FTLE"
"2018","T1-3",24,0.0672019011779779,6.17182936240921e-06,0.0024843166791714,0.0672019011779779,0.0647175844988065,0.0696862178571493,"a","FTLE"
"2018","T2-3",24,0.0688689166655187,1.40877972350215e-07,0.000375337144911365,0.0688689166655187,0.0684935795206073,0.06924425381043,"a","FTLE"
"2018","T3-4",24,0.0715273062299588,3.31573468075812e-07,0.000575824164199291,0.0715273062299588,0.0709514820657595,0.0721031303941581,"a","FTLE"
"2018","T4-6",24,0.0584926241347533,2.24758453565227e-07,0.000474086968356258,0.0584926241347533,0.058018537166397,0.0589667111031095,"a","FTLE"
"2018","T4-5",24,0.0737754288374713,1.25644235682249e-07,0.00035446330653856,0.0737754288374713,0.0734209655309327,0.0741298921440098,"a","FTLE"
"2018","T5-6",24,0.0709613807008988,6.76570057186942e-08,0.000260109603280414,0.0709613807008988,0.0707012710976184,0.0712214903041792,"a","FTLE"
"2018","NA",24,0.0727534575836123,1.84921903891025e-07,0.000430025468886466,0.0727534575836123,0.0723234321147259,0.0731834830524988,"a","FTLE"
"2021","0",14,0.0701133989329849,0.000566287488011169,0.0237967957509235,0.0701133989329849,0.0463166031820614,0.0939101946839084,"a","FTLE"
"2021","C1",50,0.0672344565423224,3.56998169418238e-08,0.000188943951852987,0.0672344565423224,0.0670455125904694,0.0674234004941753,"b","FTLE"
"2021","C2",50,0.0689877024663579,2.66552849257812e-08,0.000163264463144253,0.0689877024663579,0.0688244380032136,0.0691509669295021,"b","FTLE"
"2021","C3",50,0.0654778354894888,3.3504034691481e-08,0.000183041073782583,0.0654778354894888,0.0652947944157062,0.0656608765632714,"b","FTLE"
"2021","C4",50,0.0689165022151415,1.89288128314566e-08,0.000137582022195695,0.0689165022151415,0.0687789201929458,0.0690540842373372,"b","FTLE"
"2021","C5",50,0.0722801735945842,6.31893939797657e-08,0.000251375006672831,0.0722801735945842,0.0720287985879114,0.072531548601257,"b","FTLE"
"2021","C6",50,0.0671042848572063,3.69378281978837e-08,0.000192192164767151,0.0671042848572063,0.0669120926924392,0.0672964770219735,"b","FTLE"
