"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","variable"
"2021","NA",50,0.0799857665101088,0.00180865675058003,0.0425283052869501,0.0799857665101088,0.0374574612231587,0.122514071797059,"b","zea_totpig"
"2022","0",1,0.275530318699671,0,0,0.275530318699671,0.275530318699671,0.275530318699671,"a","zea_totpig"
"2022","C1",31,0.107933135464978,0.00147991349982172,0.0384696438743813,0.107933135464978,0.0694634915905963,0.146402779339359,"b","zea_totpig"
"2022","C2",31,0.107716828598383,0.000619943792910071,0.0248986705048698,0.107716828598383,0.0828181580935133,0.132615499103253,"c","zea_totpig"
"2022","C3",31,0.141659103444474,0.00131961499514824,0.0363265054078732,0.141659103444474,0.105332598036601,0.177985608852347,"b","zea_totpig"
"2022","C4",31,0.102897709650638,0.000692027008126416,0.0263064062183799,0.102897709650638,0.076591303432258,0.129204115869018,"c","zea_totpig"
"2022","C5",31,0.0546371378107226,0.000503771199083221,0.0224448479407462,0.0546371378107226,0.0321922898699764,0.0770819857514689,"c","zea_totpig"
"2022","C6",31,0.121734809050227,0.000954272360029773,0.0308912990990954,0.121734809050227,0.0908435099511311,0.152626108149322,"b","zea_totpig"
"2022","T1-2",31,0.136169625530714,0.00116001282431992,0.0340589609988315,0.136169625530714,0.102110664531882,0.170228586529545,"c","zea_totpig"
"2022","T1-3",31,0.136121458686491,0.00940708036367045,0.0969901044626226,0.136121458686491,0.0391313542238688,0.233111563149114,"c","zea_totpig"
"2022","T2-3",31,0.112128753149519,0.000837140106496497,0.0289333735761404,0.112128753149519,0.0831953795733787,0.141062126725659,"c","zea_totpig"
"2022","T3-4",31,0.0825988286872726,0.000621960517325442,0.0249391362586085,0.0825988286872726,0.0576596924286641,0.107537964945881,"b","zea_totpig"
"2022","T4-6",31,0.250538587290937,0.00248953958921046,0.0498952862423943,0.250538587290937,0.200643301048543,0.300433873533332,"c","zea_totpig"
"2022","T4-5",31,0.0579878311717569,0.000450540676782693,0.021225943483923,0.0579878311717569,0.0367618876878339,0.0792137746556799,"c","zea_totpig"
"2022","T5-6",31,0.0842473402822255,0.000492381092914069,0.0221896618476729,0.0842473402822255,0.0620576784345526,0.106437002129898,"c","zea_totpig"
"2022","NA",31,0.0858911054349379,0.000867488484883201,0.0294531574688216,0.0858911054349379,0.0564379479661163,0.115344262903759,"b","zea_totpig"
"2023","C1",28,0.043374030012509,0.000472293645272443,0.0217323179912416,0.043374030012509,0.0216417120212674,0.0651063480037505,"a","zea_totpig"
"2023","C2",28,0.0420942440799614,0.000302495462639171,0.0173923966904844,0.0420942440799614,0.0247018473894771,0.0594866407704458,"d","zea_totpig"
"2023","C3",28,0.0618487911858842,0.000597133485996228,0.0244363149021334,0.0618487911858842,0.0374124762837508,0.0862851060880176,"a","zea_totpig"
"2023","C4",28,0.0388070445675758,0.000273436105331056,0.0165359035232749,0.0388070445675758,0.0222711410443009,0.0553429480908507,"a","zea_totpig"
"2023","C5",28,0.0144399730786179,4.60492036077275e-05,0.00678595635174052,0.0144399730786179,0.00765401672687734,0.0212259294303584,"a","zea_totpig"
"2023","C6",28,0.0505652738911026,0.000468745108116058,0.0216505221210958,0.0505652738911026,0.0289147517700069,0.0722157960121984,"a","zea_totpig"
"2023","T1-2",28,0.0556043222637259,0.000571744039356096,0.0239111697613499,0.0556043222637259,0.031693152502376,0.0795154920250759,"a","zea_totpig"
"2023","T1-3",28,0.0481314226912054,0.00167214557164849,0.0408918765972961,0.0481314226912054,0.00723954609390931,0.0890232992885015,"b","zea_totpig"
"2023","T2-3",28,0.0436704134325627,0.000419255888438871,0.0204757390205792,0.0436704134325627,0.0231946744119835,0.064146152453142,"a","zea_totpig"
"2023","T3-4",28,0.0288984423638877,0.000163959487232935,0.0128046666193593,0.0288984423638877,0.0160937757445283,0.041703108983247,"a","zea_totpig"
"2023","T4-6",28,0.123057796869676,0.00187526151374978,0.0433042897846135,0.123057796869676,0.0797535070850626,0.16636208665429,"a","zea_totpig"
"2023","T4-5",28,0.0161933851596453,4.34454857729555e-05,0.00659131897065796,0.0161933851596453,0.00960206618898735,0.0227847041303033,"d","zea_totpig"
"2023","T5-6",28,0.0288199486326019,0.000117709485971488,0.0108494002586082,0.0288199486326019,0.0179705483739937,0.0396693488912101,"d","zea_totpig"
"2023","NA",28,0.0352065518873335,0.000870139083061444,0.0294981199919833,0.0352065518873335,0.00570843189535019,0.0647046718793167,"a","zea_totpig"
