"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","variable"
"2018","C1",24,-0.706902212254185,0.00370719166081938,0.06088671169327,0.196380240585284,0.170691178167646,0.225935512932349,"a","Chla_a"
"2018","C2",24,-0.678602715221697,0.00441885245813938,0.066474449664058,0.209602898871988,0.179855132244823,0.244270901070189,"a","Chla_a"
"2018","C3",24,-0.751164916774337,0.00366927964251663,0.0605745791773796,0.177351588711574,0.154262549276065,0.203896449048243,"a","Chla_a"
"2018","C4",24,-0.672473915380207,0.00355749996382459,0.0596447815305295,0.212581802238537,0.185302510439528,0.243877012436548,"a","Chla_a"
"2018","C5",24,-0.563703181065961,0.00225860535254696,0.0475247867175326,0.273084354250598,0.244777802861797,0.304664326848997,"a","Chla_a"
"2018","C6",24,-0.72017582155218,0.00368337955795166,0.0606908523416146,0.190468945959246,0.165627835411307,0.219035763431524,"a","Chla_a"
"2018","T1-2",24,-0.722671929497547,0.00509572710468994,0.0713843617656553,0.189377365447185,0.160673298213965,0.223209375436841,"a","Chla_a"
"2018","T1-3",24,-0.783353388241437,0.0104391678238514,0.1021722458589,0.164682181657103,0.130159048732737,0.208362163210262,"a","Chla_a"
"2018","T2-3",24,-0.69151974367858,0.00439068961912142,0.0662622790063956,0.203460569752109,0.174669862075126,0.236996829058284,"a","Chla_a"
"2018","T3-4",24,-0.632484851863129,0.00384649847832386,0.0620201457457483,0.233085441377339,0.202066817918165,0.268865633367234,"a","Chla_a"
"2018","T4-6",24,-0.90559776723115,0.00518411371320873,0.0720007896707302,0.124280282784816,0.105293471158828,0.146690849100939,"a","Chla_a"
"2018","T4-5",24,-0.554648443689844,0.00301357430807808,0.0548960318062979,0.278837741425044,0.245728497118005,0.316408096557405,"a","Chla_a"
"2018","T5-6",24,-0.62166677255258,0.00335599898070839,0.0579309846343768,0.238964411668865,0.209123212981032,0.273063851832778,"a","Chla_a"
"2018","NA",24,-0.678951191119298,0.00666956657659717,0.0816674144111173,0.209434781925775,0.173532728144095,0.252764584233786,"a","Chla_a"
"2021","0",3,-0.926856843785647,0.0072126524884376,0.0849273365203313,0.118343158524117,0.0973230744036195,0.143903213654988,"a","Chla_a"
"2021","C1",50,-0.803029876203194,0.00554502765118707,0.0744649424305631,0.157387458997412,0.132588293616119,0.186825032392231,"b","Chla_a"
"2021","C2",50,-0.785538123731804,0.00556372371228832,0.0745903727855567,0.163855821719147,0.137997590497521,0.194559413787296,"b","Chla_a"
"2021","C3",50,-0.852938871157323,0.00551233404401828,0.0742450944104611,0.140301117060659,0.118254052973575,0.1664585944709,"b","Chla_a"
"2021","C4",50,-0.781565015006037,0.00583930391373882,0.0764153382099355,0.165361721547127,0.138681856489475,0.197174307045022,"b","Chla_a"
"2021","C5",50,-0.692122831169841,0.00606291644268514,0.0778647316998212,0.203178228226564,0.169829228669719,0.24307589894063,"b","Chla_a"
"2021","C6",50,-0.818272958260285,0.00524232045329065,0.0724038704303206,0.151959215124439,0.128624343552376,0.179527470644254,"b","Chla_a"
"2021","T1-2",50,-0.823755279866264,0.0054642413033576,0.0739205066497626,0.150053012944304,0.126568086251295,0.177895608289115,"b","Chla_a"
"2021","T1-3",48,-0.857820308982865,0.0164252916700901,0.128161194088109,0.138732972316266,0.103280539278409,0.186354929420177,"ab","Chla_a"
"2021","T2-3",50,-0.801784740746642,0.00552746127852316,0.0743468982441309,0.157839341087951,0.133005120508099,0.187310514812559,"b","Chla_a"
"2021","T3-4",50,-0.753488545244567,0.00656804200951802,0.0810434575367933,0.176405229171066,0.146375367084579,0.212595913497627,"b","Chla_a"
"2021","T4-6",50,-1.00784491265677,0.0032850609152293,0.0573154509293027,0.0982098589586661,0.0860675888239809,0.112065140065753,"b","Chla_a"
"2021","T4-5",50,-0.687092710369281,0.00587487022220684,0.0766477020021268,0.205545176463476,0.172289808240353,0.245219493822073,"b","Chla_a"
"2021","T5-6",50,-0.749429993985453,0.00727916170873306,0.085318003426786,0.178061491159581,0.146302585978936,0.216714519581618,"b","Chla_a"
"2021","NA",50,-0.714687483638213,0.00514811358451345,0.0717503559887576,0.192891245064838,0.163516717512075,0.227542681805093,"ab","Chla_a"
"2022","0",1,-1.02132215485325,0,0,0.095208965241909,0.095208965241909,0.095208965241909,"a","Chla_a"
"2022","C1",31,-0.808347247902582,0.00339436553183467,0.0582611837489993,0.155472202875826,0.13595386806633,0.177792704325772,"b","Chla_a"
"2022","C2",31,-0.806332190084288,0.00245917090906666,0.0495900283229064,0.156195245451708,0.139340633791294,0.175088587140069,"b","Chla_a"
"2022","C3",31,-0.866278258397473,0.00277295136474523,0.0526588203888506,0.136057266567684,0.120521054037235,0.153596232075357,"b","Chla_a"
"2022","C4",31,-0.806049448607781,0.0022606487096343,0.0475462796613394,0.156296967336514,0.140089076308177,0.17438006333093,"b","Chla_a"
"2022","C5",31,-0.726340762583203,0.00214302125146783,0.0462927775302782,0.187784281769641,0.168797674797325,0.208906529797168,"bc","Chla_a"
"2022","C6",31,-0.829664444287688,0.00275676895688033,0.0525049422138557,0.148025165634188,0.131168820564135,0.167047699039995,"b","Chla_a"
"2022","T1-2",31,-0.846840816070992,0.00285648004652854,0.0534460479972892,0.142285021530823,0.125809412971547,0.160918224430516,"b","Chla_a"
"2022","T1-3",31,-0.8912969445446,0.013028728793142,0.11414345707548,0.128440815830517,0.0987551148429449,0.167050012522844,"b","Chla_a"
"2022","T2-3",31,-0.822183645950728,0.00276035726583733,0.0525391022557231,0.150597011635703,0.133437301850295,0.169963418018213,"b","Chla_a"
"2022","T3-4",31,-0.778804621108725,0.00254826890828773,0.0504803814197925,0.166416114902222,0.148154551281889,0.186928602999556,"b","Chla_a"
"2022","T4-6",31,-1.02082913936462,0.00299089665854632,0.0546890908549988,0.09531710879348,0.0840391729545222,0.10810852736098,"b","Chla_a"
"2022","T4-5",31,-0.728461293415602,0.00220396589341709,0.0469464151284961,0.186869621776633,0.167722872396187,0.208202107703325,"c","Chla_a"
"2022","T5-6",31,-0.785809796451133,0.00232903343374481,0.0482600604407497,0.16375335383571,0.146531212443657,0.182999652055388,"b","Chla_a"
"2022","NA",31,-0.731424990770085,0.00296101339220857,0.0544151944975718,0.185598733885576,0.163741895950026,0.210373098589514,"b","Chla_a"
"2023","C1",28,-0.800918473034724,0.00261362628720771,0.0511236372650432,0.158154490340336,0.140591119678808,0.177911968209339,"b","Chla_a"
"2023","C2",28,-0.792407626724493,0.00252342374754537,0.0502336913589413,0.16128440384738,0.143667548752068,0.181061479438866,"b","Chla_a"
"2023","C3",28,-0.844825500438026,0.00240762143352158,0.0490675191294769,0.142946820359056,0.127675327469031,0.160044966054391,"b","Chla_a"
"2023","C4",28,-0.792753946779064,0.00226940753224905,0.0476382990066716,0.161155841866711,0.14441348688359,0.179839195965841,"b","Chla_a"
"2023","C5",28,-0.729784491440643,0.00141871756959972,0.0376658674345849,0.186301138349597,0.170824296604957,0.203180196495237,"c","Chla_a"
"2023","C6",28,-0.816536001179886,0.00246261374290622,0.0496247291469305,0.152568191697257,0.136094091147705,0.171036471322683,"b","Chla_a"
"2023","T1-2",28,-0.813754163470017,0.00271892579460153,0.052143319750487,0.153548591327615,0.13617660943294,0.173136708256093,"b","Chla_a"
"2023","T1-3",28,-0.82754908636159,0.00722417457849181,0.0849951444406785,0.148747924145665,0.122308254763704,0.180903120401735,"ab","Chla_a"
"2023","T2-3",28,-0.803793018585858,0.00280022218051243,0.0529171255881537,0.157111140555834,0.139088061985077,0.177469655802692,"b","Chla_a"
"2023","T3-4",28,-0.772325978043926,0.00205376445124504,0.0453184780331935,0.168917257595995,0.152179286627693,0.187496212829265,"b","Chla_a"
"2023","T4-6",28,-0.98542500359847,0.00160569543210679,0.0400711296584809,0.103412966486194,0.0942983007276353,0.113408635733142,"b","Chla_a"
"2023","T4-5",28,-0.727923924475569,0.00158282430358605,0.0397847245005675,0.187100985714796,0.170722731632957,0.205050484610982,"c","Chla_a"
"2023","T5-6",28,-0.78091537823173,0.00209699203001617,0.045792925545505,0.165609261973026,0.149036175109913,0.184025305473812,"b","Chla_a"
"2023","NA",28,-0.747966173375281,0.00323883779561607,0.0569107880424798,0.178662672743349,0.156719500423037,0.203678231143115,"b","Chla_a"
