"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","variable"
"2018","C1",24,0.0311876977861727,7.84655393703453e-05,0.00885807763402113,0.0311876977861727,0.0223296201521516,0.0400457754201939,"a","but_totpig"
"2018","C2",24,0.033151817957151,7.02391402444954e-05,0.00838087944338155,0.033151817957151,0.0247709385137695,0.0415326974005326,"a","but_totpig"
"2018","C3",24,0.0256728537371451,5.30433419470969e-05,0.00728308601810365,0.0256728537371451,0.0183897677190414,0.0329559397552487,"a","but_totpig"
"2018","C4",24,0.0332939926490358,6.75671178046786e-05,0.00821992200721385,0.0332939926490358,0.025074070641822,0.0415139146562497,"a","but_totpig"
"2018","C5",24,0.0452269539584327,6.40767096444761e-05,0.00800479291702641,0.0452269539584327,0.0372221610414063,0.0532317468754591,"a","but_totpig"
"2018","C6",24,0.0296374425338039,5.77528807602134e-05,0.00759953161452819,0.0296374425338039,0.0220379109192758,0.0372369741483321,"a","but_totpig"
"2018","T1-2",24,0.0294849904978325,7.2855239711115e-05,0.00853552808624721,0.0294849904978325,0.0209494624115853,0.0380205185840797,"a","but_totpig"
"2018","T1-3",24,0.0215460707349111,0.000331652580741062,0.0182113311084353,0.0215460707349111,0.00333473962647589,0.0397574018433464,"a","but_totpig"
"2018","T2-3",24,0.0316470127115544,7.74053612372974e-05,0.00879803166835045,0.0316470127115544,0.0228489810432039,0.0404450443799048,"a","but_totpig"
"2018","T3-4",24,0.0371135878261443,7.20225517328725e-05,0.00848661014380138,0.0371135878261443,0.0286269776823429,0.0456001979699457,"a","but_totpig"
"2018","T4-6",24,0.0101406802620355,3.11157165163819e-05,0.00557814633336039,0.0101406802620355,0.00456253392867509,0.0157188265953959,"a","but_totpig"
"2018","T4-5",24,0.0462183095453479,0.000107756853434153,0.0103805998590714,0.0462183095453479,0.0358377096862765,0.0565989094044193,"a","but_totpig"
"2018","T5-6",24,0.0379821667839302,9.10112427504923e-05,0.00953998127621288,0.0379821667839302,0.0284421855077173,0.047522148060143,"a","but_totpig"
"2018","NA",24,0.0414481289866677,0.000218153279414326,0.0147700128440813,0.0414481289866677,0.0266781161425864,0.056218141830749,"a","but_totpig"
"2021","0",3,0,0,0,0,0,0,"a","but_totpig"
"2021","C1",50,0.0207930358679401,0.000116001153900336,0.0107703831826141,0.0207930358679401,0.010022652685326,0.0315634190505541,"b","but_totpig"
"2021","C2",50,0.0198484141708886,9.49266609806499e-05,0.00974303140612048,0.0198484141708886,0.0101053827647681,0.0295914455770091,"b","but_totpig"
"2021","C3",50,0.0156248720769991,6.82753930336147e-05,0.00826289253431356,0.0156248720769991,0.00736197954268559,0.0238877646113127,"b","but_totpig"
"2021","C4",50,0.0203165503062095,9.61294356713182e-05,0.00980456198263432,0.0203165503062095,0.0105119883235752,0.0301211122888438,"b","but_totpig"
"2021","C5",50,0.0280237402119838,0.000160596043543888,0.0126726494287457,0.0280237402119838,0.0153510907832382,0.0406963896407295,"b","but_totpig"
"2021","C6",50,0.0184205607712399,8.57573243251313e-05,0.0092605250566656,0.0184205607712399,0.00916003571457429,0.0276810858279055,"b","but_totpig"
"2021","T1-2",50,0.0180313319302322,9.26426550288312e-05,0.00962510545546547,0.0180313319302322,0.00840622647476669,0.0276564373856976,"b","but_totpig"
