"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","variable"
"2018","C1",24,0.458705937406462,0.000222381252166894,0.0149124529225374,0.458705937406462,0.443793484483925,0.473618390329,"a","hex_totpig"
"2018","C2",24,0.457167645082974,0.000154585628902829,0.0124332469171504,0.457167645082974,0.444734398165824,0.469600892000125,"a","hex_totpig"
"2018","C3",24,0.465919114093683,0.000229365856758972,0.015144829373716,0.465919114093683,0.450774284719967,0.481063943467399,"a","hex_totpig"
"2018","C4",24,0.455677118545961,0.000162690933835285,0.0127550356265784,0.455677118545961,0.442922082919382,0.468432154172539,"a","hex_totpig"
"2018","C5",24,0.433367848282257,0.000258837531770962,0.0160884285053253,0.433367848282257,0.417279419776932,0.449456276787582,"a","hex_totpig"
"2018","C6",24,0.46182186226657,0.000132233345197961,0.0114992758553729,0.46182186226657,0.450322586411197,0.473321138121943,"a","hex_totpig"
"2018","T1-2",24,0.455891208148941,0.000218761316938097,0.0147905820351363,0.455891208148941,0.441100626113805,0.470681790184077,"a","hex_totpig"
"2018","T1-3",24,0.474579115901092,0.00361676952944929,0.0601395837152976,0.474579115901092,0.414439532185794,0.534718699616389,"ab","hex_totpig"
"2018","T2-3",24,0.457625282121651,0.000157563536121034,0.0125524314824274,0.457625282121651,0.445072850639224,0.470177713604078,"a","hex_totpig"
"2018","T3-4",24,0.448113390033389,0.000207380066121212,0.0144006967234649,0.448113390033389,0.433712693309924,0.462514086756853,"a","hex_totpig"
"2018","T4-6",24,0.488655952778463,0.00102370862915098,0.0319954470065817,0.488655952778463,0.456660505771881,0.520651399785044,"a","hex_totpig"
"2018","T4-5",24,0.432271900432042,0.000358696974098816,0.0189392970856581,0.432271900432042,0.413332603346384,0.4512111975177,"a","hex_totpig"
"2018","T5-6",24,0.454177743610191,0.000253921266765505,0.0159349071778126,0.454177743610191,0.438242836432379,0.470112650788004,"a","hex_totpig"
"2018","NA",24,0.452796578094311,0.000286871453698684,0.0169372799970563,0.452796578094311,0.435859298097255,0.469733858091367,"ab","hex_totpig"
"2021","0",3,0.483357363968012,0.00998532116832974,0.0999265788883505,0.483357363968012,0.383430785079662,0.583283942856363,"a","hex_totpig"
"2021","C1",50,0.455825917273884,0.000372023273997913,0.0192879048628386,0.455825917273884,0.436538012411045,0.475113822136722,"a","hex_totpig"
"2021","C2",50,0.459034452035426,0.000336384914977405,0.0183407991913495,0.459034452035426,0.440693652844076,0.477375251226775,"a","hex_totpig"
"2021","C3",50,0.448279845354127,0.000415956711885398,0.0203950168395468,0.448279845354127,0.427884828514581,0.468674862193674,"b","hex_totpig"
"2021","C4",50,0.460328176429629,0.000314980496769003,0.0177476898995053,0.460328176429629,0.442580486530124,0.478075866329134,"a","hex_totpig"
