"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
1,0.559494082609547,0.210210786687876,0.178498111841169,0.181167786568736,2,5,300
5,0.5716418429454,0.213030841015376,0.174940862200995,0.139222442183464,3,10,300
4,0.572324196564652,0.214511660720742,0.178662271682022,0.14600637809638,2,10,300
3,0.573942609947925,0.199333555103941,0.174349378831391,0.0994329077953923,4,5,300
2,0.578115107039858,0.215876711037259,0.174935260848494,0.115159505116642,3,5,300
6,0.580274818375005,0.205407715837785,0.174357202189737,0.0886621257838166,4,10,300
