"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
5,0.255677504054897,0.120415509749388,0.173761854249267,-0.0161811462040119,3,10,300
4,0.259186100775434,0.119969758574006,0.177639481069242,0.0283631345768943,2,10,300
2,0.259821123750871,0.125387252896126,0.173758282337717,-0.019908069139476,3,5,300
1,0.260826312558506,0.120236242650408,0.177642037179362,0.0116433331133575,2,5,300
3,0.261152415260085,0.131698870132241,0.173188608294242,-0.0799177387272189,4,5,300
6,0.263895888012373,0.131975891046079,0.173189820335457,-0.0958394485773321,4,10,300
