"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
4,0.33049860844553,0.0772674638100561,0.208037112105553,0.0343999562155819,2,10,300
1,0.336468097668272,0.0880771151939107,0.208284010968132,-0.00259793633460583,2,5,300
2,0.337325036821531,0.0928729862105919,0.202525902614549,-0.0108498120565432,3,5,300
3,0.337590656109625,0.0972281074615827,0.201650887620693,-0.0192558359790395,4,5,300
5,0.338150345819078,0.0993453604072381,0.20254110495914,-0.0204188765479645,3,10,300
6,0.340429012862385,0.0988587089587845,0.201656403170767,-0.0359794030261674,4,10,300
