"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
4,0.177626771727175,0.0505837360985782,0.146864618627095,0.0959540820674606,2,10,300
1,0.17948336124241,0.056886073403891,0.146890514525607,0.127034389990955,2,5,300
5,0.18091185824263,0.0516569685951813,0.144672340278757,0.0623646915848177,3,10,300
2,0.184313910332041,0.0577349369889758,0.144662951709779,0.0470687036704528,3,5,300
6,0.184805781073013,0.0563799131677826,0.14429796895899,0.0180063178386283,4,10,300
3,0.186656612289124,0.0588894133389533,0.144293319930782,0.0139697305101901,4,5,300
