"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","val_min","val_max","y","variable"
"2018","C1",24,0.0757699508947823,8.42679633877554e-05,0.0091797583512724,0.0757699508947823,0.0665901925435099,0.0849497092460547,"a",0.0138204998169426,0.215758062239923,0.220199077395118,"but_chla"
"2018","C2",24,0.076279521155386,9.04649625306797e-05,0.00951130708844372,0.076279521155386,0.0667682140669422,0.0857908282438297,"a",0.0135635653822493,0.223690424126206,0.220199077395118,"but_chla"
"2018","C3",24,0.0878166136114784,3.27912988724275e-05,0.00572636873353677,0.0878166136114784,0.0820902448779417,0.0935429823450152,"a",0.012382330205218,0.224714510389775,0.220199077395118,"but_chla"
"2018","C4",24,0.0868120693862076,0.00018066668206078,0.0134412306750826,0.0868120693862076,0.0733708387111251,0.10025330006129,"ab",0.017830902587337,0.222097973378773,0.220199077395118,"but_chla"
"2018","C5",24,0.0918989116276251,1.6076478842277e-05,0.0040095484586518,0.0918989116276251,0.0878893631689733,0.0959084600862769,"a",0.015696139627664,0.206895493702997,0.220199077395118,"but_chla"
"2018","C6",24,0.083634423660262,1.62446592631849e-05,0.00403046638283771,0.083634423660262,0.0796039572774243,0.0876648900430997,"a",0.0423506296570812,0.21277149138519,0.220199077395118,"but_chla"
"2018","T1-2",24,0.0783090779640107,9.29436035563303e-05,0.00964072629817538,0.0783090779640107,0.0686683516658353,0.087949804262186,"ab",0.0144255728452948,0.210251728786927,0.220199077395118,"but_chla"
"2018","T1-3",12,0.0801547509843685,0.000150490312182737,0.0122674492940765,0.0801547509843685,0.0678873016902921,0.092422200278445,"a",0.0194148775683267,0.115857218337421,0.220199077395118,"but_chla"
"2018","T2-3",23,0.0811432301378494,0.000111300375236719,0.0105498992998378,0.0811432301378494,0.0705933308380116,0.0916931294376873,"ab",0.0182888033098979,0.208360655296343,0.220199077395118,"but_chla"
"2018","T3-4",24,0.0882809136050365,5.14303428841027e-05,0.0071714951637788,0.0882809136050365,0.0811094184412577,0.0954524087688153,"ab",0.0180770399048749,0.220970760952602,0.220199077395118,"but_chla"
"2018","T4-6",17,0.0855975291089786,4.09049165051954e-05,0.00639569515417952,0.0855975291089786,0.0792018339547991,0.0919932242631581,"ab",0.0510383425152648,0.200708287115759,0.220199077395118,"but_chla"
"2018","T4-5",24,0.0866748373045673,0.000235984624586357,0.0153617910604967,0.0866748373045673,0.0713130462440705,0.102036628365064,"a",0.0156137498543903,0.201517350255524,0.220199077395118,"but_chla"
"2018","T5-6",23,0.0867720455576681,2.75565918737934e-05,0.00524943729115735,0.0867720455576681,0.0815226082665108,0.0920214828488254,"a",0.0660649555224224,0.164848317906752,0.220199077395118,"but_chla"
"2018","NA",22,0.0796854829022756,0.000235217134195475,0.0153367902181478,0.0796854829022756,0.0643486926841277,0.0950222731204234,"ab",0.0161666863582453,0.200803821419909,0.220199077395118,"but_chla"
"2021","C1",50,0.0753594711013393,0.000108922048970499,0.0104365726639783,0.0753594711013393,0.064922898437361,0.0857960437653176,"a",0.0138204998169426,0.215758062239923,0.220199077395118,"but_chla"
"2021","C2",50,0.0854080977628144,4.48411129986796e-05,0.00669635072249652,0.0854080977628144,0.0787117470403179,0.0921044484853109,"b",0.0135635653822493,0.223690424126206,0.220199077395118,"but_chla"
"2021","C3",50,0.0907249252923331,4.39403451517143e-05,0.00662875140216574,0.0907249252923331,0.0840961738901674,0.0973536766944988,"a",0.012382330205218,0.224714510389775,0.220199077395118,"but_chla"
"2021","C4",50,0.0908272821326464,6.69597831312492e-05,0.00818289576685718,0.0908272821326464,0.0826443863657892,0.0990101778995036,"a",0.017830902587337,0.222097973378773,0.220199077395118,"but_chla"
"2021","C5",50,0.0889319278393748,2.2988125116517e-05,0.00479459332128565,0.0889319278393748,0.0841373345180891,0.0937265211606604,"a",0.015696139627664,0.206895493702997,0.220199077395118,"but_chla"
"2021","C6",47,0.0904487183295738,9.00528648884583e-05,0.00948961879573981,0.0904487183295738,0.080959099533834,0.0999383371253136,"b",0.0423506296570812,0.21277149138519,0.220199077395118,"but_chla"
"2021","T1-2",49,0.0879445917254615,0.000124351091255065,0.0111512820453554,0.0879445917254615,0.0767933096801061,0.0990958737708168,"c",0.0144255728452948,0.210251728786927,0.220199077395118,"but_chla"
"2021","T1-3",15,0.0847871562735145,0.000182224974491858,0.0134990730975078,0.0847871562735145,0.0712880831760067,0.0982862293710222,"a",0.0194148775683267,0.115857218337421,0.220199077395118,"but_chla"
"2021","T2-3",49,0.0879351857123497,5.72773180246538e-05,0.00756817798579379,0.0879351857123497,0.0803670077265559,0.0955033636981435,"a c",0.0182888033098979,0.208360655296343,0.220199077395118,"but_chla"
"2021","T3-4",47,0.0926420801496923,7.34397510416044e-05,0.00856969958876065,0.0926420801496923,0.0840723805609317,0.101211779738453,"a",0.0180770399048749,0.220970760952602,0.220199077395118,"but_chla"
"2021","T4-6",41,0.0895114128546463,9.00486225518524e-05,0.00948939526797427,0.0895114128546463,0.080022017586672,0.0990008081226205,"a",0.0510383425152648,0.200708287115759,0.220199077395118,"but_chla"
"2021","T4-5",49,0.0847508133224619,9.32382208948563e-05,0.00965599403970696,0.0847508133224619,0.0750948192827549,0.0944068073621688,"a",0.0156137498543903,0.201517350255524,0.220199077395118,"but_chla"
"2021","T5-6",45,0.0861378531148289,4.52036255532271e-05,0.00672336415444137,0.0861378531148289,0.0794144889603876,0.0928612172692703,"a",0.0660649555224224,0.164848317906752,0.220199077395118,"but_chla"
"2021","NA",47,0.0846736999683902,0.000144964918818154,0.0120401378238853,0.0846736999683902,0.0726335621445049,0.0967138377922755,"a",0.0161666863582453,0.200803821419909,0.220199077395118,"but_chla"
"2022","C1",31,0.0855569092232339,0.000290470744393076,0.0170432022927933,0.0855569092232339,0.0685137069304405,0.102600111516027,"b",0.0138204998169426,0.215758062239923,0.220199077395118,"but_chla"
"2022","C2",31,0.0813872525505318,0.000130215955049235,0.011411220576662,0.0813872525505318,0.0699760319738698,0.0927984731271939,"ab",0.0135635653822493,0.223690424126206,0.220199077395118,"but_chla"
"2022","C3",31,0.0993493175987559,0.000159100601352739,0.0126135086852445,0.0993493175987559,0.0867358089135114,0.111962826284,"b",0.012382330205218,0.224714510389775,0.220199077395118,"but_chla"
"2022","C4",31,0.0980308875888221,0.000164286229193938,0.0128174189755168,0.0980308875888221,0.0852134686133053,0.110848306564339,"c",0.017830902587337,0.222097973378773,0.220199077395118,"but_chla"
"2022","C5",31,0.0879942987337565,9.18976873085162e-05,0.00958632814525542,0.0879942987337565,0.0784079705885011,0.097580626879012,"a",0.015696139627664,0.206895493702997,0.220199077395118,"but_chla"
"2022","C6",31,0.0901531936072923,0.000115198403014652,0.0107330518965787,0.0901531936072923,0.0794201417107136,0.100886245503871,"b",0.0423506296570812,0.21277149138519,0.220199077395118,"but_chla"
"2022","T1-2",31,0.0851366752691279,0.000385853800814907,0.01964316168072,0.0851366752691279,0.0654935135884079,0.104779836949848,"a c",0.0144255728452948,0.210251728786927,0.220199077395118,"but_chla"
"2022","T1-3",8,0.0877998664851138,4.75263930923968e-05,0.00689393886630834,0.0877998664851138,0.0809059276188054,0.0946938053514221,"a",0.0194148775683267,0.115857218337421,0.220199077395118,"but_chla"
"2022","T2-3",31,0.0925666295940703,0.00023983848076397,0.0154867194965225,0.0925666295940703,0.0770799100975478,0.108053349090593,"c",0.0182888033098979,0.208360655296343,0.220199077395118,"but_chla"
"2022","T3-4",31,0.100079915216572,0.000202454631419779,0.0142286552920429,0.100079915216572,0.0858512599245292,0.114308570508615,"c",0.0180770399048749,0.220970760952602,0.220199077395118,"but_chla"
"2022","T4-6",26,0.0936552663763903,0.000246943194073231,0.0157144263042986,0.0936552663763903,0.0779408400720917,0.109369692680689,"a",0.0510383425152648,0.200708287115759,0.220199077395118,"but_chla"
"2022","T4-5",30,0.0926401519075772,0.000391751133443892,0.0197927040457814,0.0926401519075772,0.0728474478617958,0.112432855953359,"a",0.0156137498543903,0.201517350255524,0.220199077395118,"but_chla"
