"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","val_min","val_max","y","variable"
"2018","C1",5,0.235530976701431,0.00643102700420141,0.0801936843161692,0.235530976701431,0.155337292385262,0.3157246610176,"ab",0.0622260837386402,0.56423534934144,0.52958555490793,"dvchla_chla"
"2018","C2",5,0.227086216503722,0.00145775623279378,0.0381805740238905,0.227086216503722,0.188905642479832,0.265266790527613,"a",0.0338377507639435,0.600631233936274,0.52958555490793,"dvchla_chla"
"2018","C3",10,0.215329002716332,0.000542714924341857,0.0232962427086828,0.215329002716332,0.192032760007649,0.238625245425015,"a",0.0528212350228724,0.469221549179592,0.52958555490793,"dvchla_chla"
"2018","C4",14,0.227375944053739,0.000876907743090263,0.0296126281017113,0.227375944053739,0.197763315952028,0.256988572155451,"a",0.0232828072892241,0.433296896517904,0.52958555490793,"dvchla_chla"
"2018","C5",24,0.284638316707727,0.000481022900162169,0.0219322342720063,0.284638316707727,0.26270608243572,0.306570550979733,"a",0.0392595269510204,0.486345272850494,0.52958555490793,"dvchla_chla"
"2018","C6",24,0.306833113143391,0.000241390219201962,0.0155367377271408,0.306833113143391,0.291296375416251,0.322369850870532,"a",0.0234469130691648,0.562358803806897,0.52958555490793,"dvchla_chla"
"2018","T1-2",1,0.183782183960999,0,0,0.183782183960999,0.183782183960999,0.183782183960999,"a",0.0921465431047665,0.48345049169558,0.52958555490793,"dvchla_chla"
"2018","T2-3",1,0.228388174605138,0,0,0.228388174605138,0.228388174605138,0.228388174605138,"a",0.106131402129504,0.435647730840267,0.52958555490793,"dvchla_chla"
"2018","T3-4",3,0.215812513236497,4.30490629836455e-05,0.00656117847521659,0.215812513236497,0.209251334761281,0.222373691711714,"ab",0.0842705955719841,0.419223700013019,0.52958555490793,"dvchla_chla"
"2018","T4-6",17,0.269726862618003,0.00102459934842808,0.0320093634492797,0.269726862618003,0.237717499168724,0.301736226067283,"a",0.0493196788074218,0.455782596600344,0.52958555490793,"dvchla_chla"
"2018","T4-5",8,0.257578104096711,0.00122164075721615,0.034951977872735,0.257578104096711,0.222626126223976,0.292530081969446,"ab",0.0914965920195392,0.3967128805884,0.52958555490793,"dvchla_chla"
"2018","T5-6",24,0.306431581688481,7.91254839521509e-05,0.00889525064020969,0.306431581688481,0.297536331048271,0.315326832328691,"a",0.0514164203839913,0.512041999768582,0.52958555490793,"dvchla_chla"
"2018","NA",1,0.188237965427799,0,0,0.188237965427799,0.188237965427799,0.188237965427799,"a",0.0802858790864192,0.433552862975782,0.52958555490793,"dvchla_chla"
"2021","C1",45,0.291493059374585,0.00269616016544424,0.0519245622556825,0.291493059374585,0.239568497118903,0.343417621630267,"a c",0.0622260837386402,0.56423534934144,0.52958555490793,"dvchla_chla"
"2021","C2",40,0.295054198021788,0.00191862713294556,0.0438021361687482,0.295054198021788,0.25125206185304,0.338856334190536,"b",0.0338377507639435,0.600631233936274,0.52958555490793,"dvchla_chla"
"2021","C3",21,0.221803897847262,0.00121629171053072,0.0348753739840983,0.221803897847262,0.186928523863164,0.25667927183136,"a",0.0528212350228724,0.469221549179592,0.52958555490793,"dvchla_chla"
"2021","C4",39,0.244832186647533,0.00102718120645728,0.0320496678057244,0.244832186647533,0.212782518841809,0.276881854453258,"a",0.0232828072892241,0.433296896517904,0.52958555490793,"dvchla_chla"
"2021","C5",50,0.301289307585319,0.000148140009858983,0.0121712780700707,0.301289307585319,0.289118029515248,0.31346058565539,"b",0.0392595269510204,0.486345272850494,0.52958555490793,"dvchla_chla"
"2021","C6",50,0.327316015694792,0.000240176995893488,0.0154976448498953,0.327316015694792,0.311818370844896,0.342813660544687,"b",0.0234469130691648,0.562358803806897,0.52958555490793,"dvchla_chla"
"2021","T1-2",39,0.298259483389603,0.00150895609501233,0.0388452840768648,0.298259483389603,0.259414199312738,0.337104767466468,"b",0.0921465431047665,0.48345049169558,0.52958555490793,"dvchla_chla"
"2021","T2-3",8,0.237277638112507,0.00587267343578228,0.0766333702494043,0.237277638112507,0.160644267863103,0.313911008361911,"a",0.106131402129504,0.435647730840267,0.52958555490793,"dvchla_chla"
"2021","T3-4",17,0.21045626597803,0.00239907845512073,0.0489803884745796,0.21045626597803,0.16147587750345,0.259436654452609,"a",0.0842705955719841,0.419223700013019,0.52958555490793,"dvchla_chla"
"2021","T4-6",36,0.270379974698797,0.000637521694626876,0.0252491919598801,0.270379974698797,0.245130782738917,0.295629166658677,"a",0.0493196788074218,0.455782596600344,0.52958555490793,"dvchla_chla"
"2021","T4-5",24,0.256072843750214,0.00152992406361195,0.0391142437433213,0.256072843750214,0.216958600006893,0.295187087493536,"ab",0.0914965920195392,0.3967128805884,0.52958555490793,"dvchla_chla"
"2021","T5-6",50,0.321585626806622,0.000280622368887677,0.0167517870356472,0.321585626806622,0.304833839770975,0.33833741384227,"b",0.0514164203839913,0.512041999768582,0.52958555490793,"dvchla_chla"
"2021","NA",13,0.270163356863378,0.00275733668627907,0.0525103483732404,0.270163356863378,0.217653008490138,0.322673705236619,"a",0.0802858790864192,0.433552862975782,0.52958555490793,"dvchla_chla"
"2022","C1",29,0.307739944731979,0.0006683707101885,0.0258528665758461,0.307739944731979,0.281887078156133,0.333592811307825,"c",0.0622260837386402,0.56423534934144,0.52958555490793,"dvchla_chla"
"2022","C2",28,0.291939800494993,0.00108509930020292,0.0329408454688539,0.291939800494993,0.258998955026139,0.324880645963847,"b",0.0338377507639435,0.600631233936274,0.52958555490793,"dvchla_chla"
"2022","C3",31,0.247306916838124,0.00169645242018712,0.0411880130643264,0.247306916838124,0.206118903773798,0.288494929902451,"ab",0.0528212350228724,0.469221549179592,0.52958555490793,"dvchla_chla"
"2022","C4",31,0.246692866436295,0.000641073579385451,0.0253194308661441,0.246692866436295,0.221373435570151,0.272012297302439,"a",0.0232828072892241,0.433296896517904,0.52958555490793,"dvchla_chla"
