"year","fod","n_days","m","var_v","sd_v","mean_c","ymin","ymax","letter","val_min","val_max","y","variable"
"2018","C1",24,0.313229429952547,0.000646929941258689,0.0254348175000075,0.313229429952547,0.287794612452539,0.338664247452554,"a",0.0843270427121778,0.614626889280582,0.615281795797138,"hex_chla"
"2018","C2",24,0.315332986773735,0.000465921536279446,0.0215852156875822,0.315332986773735,0.293747771086153,0.336918202461317,"a",0.0772198325281989,0.611703531028949,0.615281795797138,"hex_chla"
"2018","C3",24,0.339527306097531,0.00016288903549818,0.0127627988896707,0.339527306097531,0.326764507207861,0.352290104987202,"ab",0.0759180041748402,0.599172027640933,0.615281795797138,"hex_chla"
"2018","C4",24,0.311948148448933,0.000530632739064675,0.0230354669816931,0.311948148448933,0.28891268146724,0.334983615430626,"a",0.0747058840687894,0.599246962591267,0.615281795797138,"hex_chla"
"2018","C5",24,0.36468797780549,0.00039920877446572,0.0199802095701151,0.36468797780549,0.344707768235375,0.384668187375605,"a",0.0807042482493168,0.596919658784761,0.615281795797138,"hex_chla"
"2018","C6",24,0.372041439807055,0.00141950915827592,0.0376763740064768,0.372041439807055,0.334365065800579,0.409717813813532,"a",0.0885005932604763,0.592079162370902,0.615281795797138,"hex_chla"
"2018","T1-2",24,0.326420309704462,0.000372751849611983,0.0193067824769427,0.326420309704462,0.307113527227519,0.345727092181404,"a",0.0840050527534699,0.613690747192827,0.615281795797138,"hex_chla"
"2018","T1-3",15,0.311822951264412,0.000771753846104446,0.0277804579894653,0.311822951264412,0.284042493274947,0.339603409253877,"a",0.170149729899512,0.441478758942055,0.615281795797138,"hex_chla"
"2018","T2-3",24,0.326143111992515,0.000652659052701549,0.0255471926579331,0.326143111992515,0.300595919334582,0.351690304650448,"a",0.0813851598916528,0.605688451178933,0.615281795797138,"hex_chla"
"2018","T3-4",24,0.335495901129468,0.000434247309871419,0.0208386014375106,0.335495901129468,0.314657299691957,0.356334502566978,"ab",0.0849153609392854,0.593120870433347,0.615281795797138,"hex_chla"
"2018","T4-6",20,0.403095978360941,0.00186001818824157,0.0431279281700567,0.403095978360941,0.359968050190884,0.446223906530998,"ab",0.0767498646777653,0.594527270864272,0.615281795797138,"hex_chla"
"2018","T4-5",24,0.316362191619882,0.00194719435377265,0.0441270252087386,0.316362191619882,0.272235166411143,0.36048921682862,"a",0.0770910086576923,0.571722958338666,0.615281795797138,"hex_chla"
"2018","T5-6",24,0.376946103488515,0.00132668521192431,0.0364236902568138,0.376946103488515,0.340522413231701,0.413369793745329,"a",0.10170378621163,0.563884351944297,0.615281795797138,"hex_chla"
"2018","NA",22,0.301292284404995,0.0021207373292378,0.0460514639206812,0.301292284404995,0.255240820484314,0.347343748325676,"a",0.0769627769163168,0.569493334155191,0.615281795797138,"hex_chla"
"2021","C1",50,0.341848393240782,0.000837797414237221,0.0289447303362325,0.341848393240782,0.312903662904549,0.370793123577014,"b",0.0843270427121778,0.614626889280582,0.615281795797138,"hex_chla"
"2021","C2",50,0.350538294731012,0.00023585855458089,0.0153576871494666,0.350538294731012,0.335180607581545,0.365895981880478,"b",0.0772198325281989,0.611703531028949,0.615281795797138,"hex_chla"
"2021","C3",50,0.334379322475435,0.000229600392264135,0.0151525704837211,0.334379322475435,0.319226751991714,0.349531892959156,"a",0.0759180041748402,0.599172027640933,0.615281795797138,"hex_chla"
"2021","C4",50,0.33494534186642,0.00105929138339922,0.0325467568798986,0.33494534186642,0.302398584986521,0.367492098746319,"b",0.0747058840687894,0.599246962591267,0.615281795797138,"hex_chla"
"2021","C5",50,0.375059732569854,0.000273633815754895,0.0165418806595531,0.375059732569854,0.358517851910301,0.391601613229407,"ab",0.0807042482493168,0.596919658784761,0.615281795797138,"hex_chla"
"2021","C6",50,0.309381461401441,0.000848017631558869,0.0291207422906572,0.309381461401441,0.280260719110784,0.338502203692099,"b",0.0885005932604763,0.592079162370902,0.615281795797138,"hex_chla"
"2021","T1-2",50,0.36321602130242,0.000468297780924723,0.0216401890223889,0.36321602130242,0.341575832280031,0.384856210324808,"b",0.0840050527534699,0.613690747192827,0.615281795797138,"hex_chla"
"2021","T1-3",24,0.3381033352297,0.00135538065859872,0.0368154948167035,0.3381033352297,0.301287840412997,0.374918830046404,"a",0.170149729899512,0.441478758942055,0.615281795797138,"hex_chla"
"2021","T2-3",50,0.335746888206086,0.000339062605193914,0.0184136526847313,0.335746888206086,0.317333235521354,0.354160540890817,"a",0.0813851598916528,0.605688451178933,0.615281795797138,"hex_chla"
"2021","T3-4",49,0.334921516193764,0.000672733003342734,0.02593709704926,0.334921516193764,0.308984419144504,0.360858613243024,"a",0.0849153609392854,0.593120870433347,0.615281795797138,"hex_chla"
"2021","T4-6",47,0.385083295786908,0.000808802733653412,0.0284394573375339,0.385083295786908,0.356643838449374,0.413522753124442,"a c",0.0767498646777653,0.594527270864272,0.615281795797138,"hex_chla"
"2021","T4-5",50,0.348502324549423,0.00153563222558271,0.0391871436262291,0.348502324549423,0.309315180923194,0.387689468175652,"b",0.0770910086576923,0.571722958338666,0.615281795797138,"hex_chla"
"2021","T5-6",50,0.329499319205615,0.0015908685069912,0.0398856930112941,0.329499319205615,0.289613626194321,0.369385012216909,"b",0.10170378621163,0.563884351944297,0.615281795797138,"hex_chla"
"2021","NA",48,0.309631078452568,0.00101585301905338,0.0318724492164218,0.309631078452568,0.277758629236146,0.34150352766899,"a",0.0769627769163168,0.569493334155191,0.615281795797138,"hex_chla"
"2022","C1",31,0.364355590539318,0.000574906920247761,0.0239772166910123,0.364355590539318,0.340378373848305,0.38833280723033,"c",0.0843270427121778,0.614626889280582,0.615281795797138,"hex_chla"
"2022","C2",31,0.34069856914428,0.00032645972864166,0.0180681966073446,0.34069856914428,0.322630372536935,0.358766765751624,"bc",0.0772198325281989,0.611703531028949,0.615281795797138,"hex_chla"
"2022","C3",31,0.348681342299333,0.00035632845001152,0.0188766641653529,0.348681342299333,0.32980467813398,0.367558006464686,"b",0.0759180041748402,0.599172027640933,0.615281795797138,"hex_chla"
"2022","C4",31,0.353279751244077,0.000509653980565001,0.0225755172823349,0.353279751244077,0.330704233961742,0.375855268526411,"c",0.0747058840687894,0.599246962591267,0.615281795797138,"hex_chla"
"2022","C5",31,0.382771089899501,0.000410739880043147,0.0202667185316999,0.382771089899501,0.362504371367802,0.403037808431201,"b",0.0807042482493168,0.596919658784761,0.615281795797138,"hex_chla"
"2022","C6",31,0.298753683316629,0.000427000385536571,0.0206639876484809,0.298753683316629,0.278089695668148,0.31941767096511,"b",0.0885005932604763,0.592079162370902,0.615281795797138,"hex_chla"
"2022","T1-2",31,0.369998036718978,0.000706895176646232,0.0265875003835681,0.369998036718978,0.34341053633541,0.396585537102546,"b",0.0840050527534699,0.613690747192827,0.615281795797138,"hex_chla"
"2022","T1-3",12,0.343621905449046,0.00155040099336897,0.0393751316616081,0.343621905449046,0.304246773787438,0.382997037110654,"a",0.170149729899512,0.441478758942055,0.615281795797138,"hex_chla"
"2022","T2-3",31,0.339837336862494,0.000379680474859731,0.0194853913191327,0.339837336862494,0.320351945543361,0.359322728181627,"a",0.0813851598916528,0.605688451178933,0.615281795797138,"hex_chla"
"2022","T3-4",31,0.355466568814684,0.000998304298495123,0.0315959538310703,0.355466568814684,0.323870614983614,0.387062522645754,"b",0.0849153609392854,0.593120870433347,0.615281795797138,"hex_chla"
"2022","T4-6",31,0.368589003856522,0.00137788200918535,0.0371198330974878,0.368589003856522,0.331469170759034,0.40570883695401,"c",0.0767498646777653,0.594527270864272,0.615281795797138,"hex_chla"
"2022","T4-5",31,0.379098012031351,0.000835312976043477,0.0289017815375363,0.379098012031351,0.350196230493815,0.407999793568887,"c",0.0770910086576923,0.571722958338666,0.615281795797138,"hex_chla"
"2022","T5-6",31,0.315945535551862,0.00121724617120809,0.034889055177922,0.315945535551862,0.28105648037394,0.350834590729784,"b",0.10170378621163,0.563884351944297,0.615281795797138,"hex_chla"
"2022","NA",31,0.303734533149311,0.000920536304984654,0.0303403412140446,0.303734533149311,0.273394191935266,0.334074874363355,"a",0.0769627769163168,0.569493334155191,0.615281795797138,"hex_chla"
"2023","C1",28,0.33812874079124,0.00100516623542848,0.0317043567263,0.33812874079124,0.30642438406494,0.36983309751754,"b",0.0843270427121778,0.614626889280582,0.615281795797138,"hex_chla"
"2023","C2",28,0.33942056983925,0.000293534019928347,0.0171328345561482,0.33942056983925,0.322287735283102,0.356553404395399,"c",0.0772198325281989,0.611703531028949,0.615281795797138,"hex_chla"
"2023","C3",28,0.33691532794452,0.000340849225389478,0.0184621024097874,0.33691532794452,0.318453225534733,0.355377430354308,"a",0.0759180041748402,0.599172027640933,0.615281795797138,"hex_chla"
"2023","C4",28,0.329031748603757,0.000357003747110946,0.0188945427865018,0.329031748603757,0.310137205817255,0.347926291390259,"ab",0.0747058840687894,0.599246962591267,0.615281795797138,"hex_chla"
"2023","C5",28,0.373100117217464,0.000286151677361565,0.0169160183660803,0.373100117217464,0.356184098851383,0.390016135583544,"ab",0.0807042482493168,0.596919658784761,0.615281795797138,"hex_chla"
"2023","C6",28,0.374332388440761,0.000867196524338773,0.0294482006978147,0.374332388440761,0.344884187742946,0.403780589138576,"a",0.0885005932604763,0.592079162370902,0.615281795797138,"hex_chla"
"2023","T1-2",28,0.367353469618101,0.000482924370596868,0.0219755402799765,0.367353469618101,0.345377929338125,0.389329009898078,"b",0.0840050527534699,0.613690747192827,0.615281795797138,"hex_chla"
"2023","T1-3",8,0.332263631140631,0.000919920129399847,0.0303301851197754,0.332263631140631,0.301933446020855,0.362593816260406,"a",0.170149729899512,0.441478758942055,0.615281795797138,"hex_chla"
"2023","T2-3",28,0.338670790795511,0.000451015292329981,0.0212371206223909,0.338670790795511,0.31743367017312,0.359907911417902,"a",0.0813851598916528,0.605688451178933,0.615281795797138,"hex_chla"
"2023","T3-4",28,0.339739514797464,0.00119323938224471,0.0345432972115388,0.339739514797464,0.305196217585925,0.374282812009003,"ab",0.0849153609392854,0.593120870433347,0.615281795797138,"hex_chla"
"2023","T4-6",27,0.419472678354118,0.000479608716244092,0.0218999706904848,0.419472678354118,0.397572707663633,0.441372649044603,"b",0.0767498646777653,0.594527270864272,0.615281795797138,"hex_chla"
"2023","T4-5",28,0.329736803559139,0.000594999209359615,0.0243926056287477,0.329736803559139,0.305344197930392,0.354129409187887,"ab",0.0770910086576923,0.571722958338666,0.615281795797138,"hex_chla"
"2023","T5-6",28,0.369777711465224,0.000832890178254144,0.0288598367676282,0.369777711465224,0.340917874697596,0.398637548232853,"a",0.10170378621163,0.563884351944297,0.615281795797138,"hex_chla"
"2023","NA",28,0.292298612472787,0.000522266584433859,0.0228531526147676,0.292298612472787,0.26944545985802,0.315151765087555,"a",0.0769627769163168,0.569493334155191,0.615281795797138,"hex_chla"
