"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
4,0.298259827983113,0.127863173134368,0.209562411432066,0.032015026587492,2,10,300
1,0.299462592324512,0.130822359109986,0.209424383189453,0.0242323121047847,2,5,300
5,0.301570849799467,0.132763941029922,0.204036692942887,0.00454259099658541,3,10,300
2,0.302896346816577,0.13424474535664,0.204018531441454,-0.00899812949134652,3,5,300
3,0.30506399711075,0.134460888028352,0.203161918163043,-0.0161271199070117,4,5,300
6,0.307049185217698,0.136130510630826,0.203165372780045,-0.0326327157019513,4,10,300
