"grid_id","mean_rmse_test","sd_rmse_test","mean_rmse_train","mean_r2_test","mtry","min.node.size","num.trees"
2,0.263239169392083,0.0374780163321171,0.207148162501028,-0.0855245625955078,3,5,300
3,0.263361302670797,0.0401718433717804,0.206290139741297,-0.0864195719932045,4,5,300
6,0.264570619633783,0.0453255215919703,0.206295136896094,-0.0569229542506363,4,10,300
5,0.267527211286421,0.0330971256253602,0.207188524965118,-0.169337603627364,3,10,300
1,0.267584365186081,0.0464265831737973,0.21279455647089,-0.0762482057355649,2,5,300
4,0.269728104447223,0.0462600017625814,0.212969375543786,-0.0942876228181119,2,10,300
