"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2022","13",54,-1.9301498165565,0.0267765691893575,0.163635476561036,0.0117449232586917,0.00805776703329507,0.017119286494952,"b",0.541359372410089,"Fuco"
"2022",NA,53,-0.98418310085773,0.016987419755557,0.13033579614042,0.103709108053119,0.0768212028551543,0.140007949542954,"b",4.42744011085665,"Fuco"
"2023","1",34,-1.26660008482176,0.0149674943921886,0.122341711579447,0.0541252499803481,0.040837411244901,0.0717367383516741,"bc",2.26851485102843,"Fuco"
"2023","2",34,-1.29190479370985,0.00518365823657314,0.0719976266037509,0.0510616925447603,0.0432611021553162,0.0602688400349788,"b",1.90586806446875,"Fuco"
"2023","3",34,-1.24804860484178,0.00191177021674093,0.0437237946287938,0.0564873752420739,0.0510772610236582,0.0624705298951117,"c",1.97549161106193,"Fuco"
"2023","4",34,-1.23097204261187,0.00307215464818887,0.0554270209211074,0.058752717294244,0.0517131433003683,0.0667505699548682,"b",2.11083836171786,"Fuco"
"2023","5",34,-1.43798875675487,0.00815652738150289,0.0903134950132199,0.0364763389990842,0.0296276870209618,0.0449081059157524,"a",1.42011900097859,"Fuco"
"2023","6",34,-1.83150998637624,0.0106623360777198,0.103258588396897,0.0147397464730202,0.0116206768718432,0.0186959958085859,"c",0.591219298800929,"Fuco"
"2023","7",34,-1.3867060559851,0.0113676247866011,0.106619063898541,0.0410481835862202,0.0321125564059294,0.0524702348336529,"b",1.65925451438249,"Fuco"
"2023","8",9,-1.21883249802287,0.0294062325658099,0.17148245556269,0.0604181609772879,0.0407084949699381,0.0896705756027861,"a",2.8356325800313,"Fuco"
"2023","9",34,-1.26564545162854,0.00657619097442639,0.0810937172315241,0.0542443548556901,0.0450050067464617,0.0653805042244853,"b",2.06751307919634,"Fuco"
"2023","10",34,-1.29648191023524,0.0154481556102155,0.124290609501344,0.0505263690362846,0.037951371942324,0.067268028462069,"b",2.12720183649172,"Fuco"
"2023","11",33,-1.5380638317914,0.00183721219296046,0.0428627133177598,0.0289691777284846,0.0262466243110827,0.0319741406863573,"ab",1.01111110795549,"Fuco"
"2023","12",34,-1.20822120981616,0.00912660572643011,0.0955332702592668,0.0619125640364945,0.0496873139614892,0.0771457597515531,"b",2.43956312639053,"Fuco"
"2023","13",34,-1.81933074786536,0.0175733358813554,0.13256445934471,0.0151589545949787,0.0111713277305008,0.0205699725185955,"a",0.650479645658319,"Fuco"
"2023",NA,34,-1.05217377342663,0.00738668388961928,0.0859458195005393,0.0886801106995411,0.0727579421299119,0.108086647360657,"ab",3.41799990311102,"Fuco"
