"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2021","7",50,-1.80647960734962,0.0042754178828097,0.0653866797047358,0.0156142235410405,0.0134317844256173,0.018151272315285,"a",0.573993629462586,"Chlb"
"2021","8",9,-1.73669984654101,0.0177263545608671,0.133140356619874,0.0183358122549797,0.0134945931917046,0.0249138307671647,"a",0.787844504642205,"Chlb"
"2021","9",53,-1.7430598173593,0.0115830539124394,0.107624597153436,0.0180692523281915,0.0141031324782612,0.0231507347891062,"ab",0.732090514400733,"Chlb"
"2021","10",51,-1.68442889569059,0.00911130627668526,0.0954531627379903,0.0206809795089863,0.0166003766349402,0.025764651179714,"a",0.814749808476405,"Chlb"
"2021","11",39,-1.78386492528005,0.0117346350710633,0.108326520626591,0.0164488323695448,0.0128176542963395,0.0211087052331139,"b",0.667515869937556,"Chlb"
"2021","12",54,-1.68440108564061,0.0105134611875621,0.102535170490725,0.0206823038580461,0.0163329165779871,0.0261899147549106,"bc",0.82819782351168,"Chlb"
"2021","13",31,-1.75430938423091,0.0167741611913552,0.129515100244547,0.0176072129070357,0.0130669886997252,0.0237249724077747,"a",0.750249502332172,"Chlb"
"2021",NA,51,-1.61203348312841,0.0138502671057741,0.117687157777619,0.0244324217695213,0.0186328530596707,0.0320371352477316,"b",1.01310317089694,"Chlb"
"2022","1",52,-1.7508690722429,0.005982853109292,0.07734890502969,0.0177472443050891,0.0148519002165154,0.0212070291230665,"ab",0.670625144344133,"Chlb"
"2022","2",54,-1.74369645737819,0.00643967889954428,0.0802476099304165,0.0180427836944227,0.0149987799202256,0.0217045683165695,"a",0.686358715110861,"Chlb"
"2022","3",54,-1.67958981949465,0.00578829383992425,0.0760808375343243,0.0209127035205257,0.0175521104439782,0.0249167283862124,"b",0.787936135402028,"Chlb"
"2022","4",54,-1.64346150185398,0.00681689757135711,0.0825645055175474,0.0227268108874127,0.0187920427881515,0.0274854596136766,"b",0.869166549157898,"Chlb"
"2022","5",54,-1.67770053430204,0.00361806428326788,0.0601503473245823,0.0210038769676347,0.0182872801628195,0.0241240273973861,"b",0.76286872912044,"Chlb"
"2022","6",36,-1.75591757404503,0.0186546197005979,0.1365819157158,0.0175421340728007,0.0128085659937423,0.024025052295351,"a",0.759738861579655,"Chlb"
"2022","7",49,-1.79507723199079,0.00888833338765852,0.0942779581220262,0.0160296030573215,0.0129016367460445,0.0199159361895745,"a",0.629797200936304,"Chlb"
"2022","8",17,-1.74508524466593,0.0128393932837197,0.113311046609409,0.0179851786182476,0.0138549099913013,0.0233467160835657,"a",0.738287987093536,"Chlb"
"2022","9",52,-1.71066090678089,0.00940006339784488,0.0969539240971962,0.0194687959438327,0.0155734620579842,0.0243384556427693,"b",0.769649545621283,"Chlb"
"2022","10",52,-1.65932331477446,0.0100689449033924,0.100344132381482,0.0219117308776849,0.0173913202670534,0.0276071018579107,"a",0.87301321467264,"Chlb"
"2022","11",31,-1.74131368175749,0.0198230146777227,0.140794228140655,0.0181420482749831,0.0131187389495264,0.0250888379499082,"ab",0.793378717685793,"Chlb"
"2022","12",51,-1.63289505457286,0.0106501158804314,0.103199398643749,0.0232865389906106,0.0183613896435742,0.0295327809434621,"b",0.933908534201566,"Chlb"
"2022","13",25,-1.73904737592502,0.0184156693172652,0.135704345240914,0.0182369674968091,0.0133428400183925,0.0249262513094075,"a",0.788237276674821,"Chlb"
"2022",NA,52,-1.58279821307997,0.0179435650825243,0.133953593018345,0.026133753289923,0.019197655493987,0.0355758577516133,"b",1.12500740209255,"Chlb"
"2023","1",33,-1.77267370052041,0.00342970686548321,0.058563699212765,0.0168782066333102,0.0147490008369465,0.0193147903580766,"a",0.610787300601811,"Chlb"
"2023","2",34,-1.79155659104137,0.00784987401497216,0.0885995147558504,0.0161600763739904,0.0131778298043311,0.0198172288070811,"a",0.626675799430777,"Chlb"
"2023","3",34,-1.7436878633208,0.00365596434238417,0.0604645709683296,0.0180431407384545,0.0156981171482448,0.0207384697561692,"a",0.655807996160114,"Chlb"
"2023","4",34,-1.72205162663316,0.0102797562318597,0.101389132710856,0.0189648046423444,0.015016172223616,0.02395176412246,"c",0.757421286060779,"Chlb"
"2023","5",34,-1.73618001698821,0.00793218154847249,0.0890627955347938,0.0183577724781232,0.0149539934979189,0.0225363084720772,"c",0.71266064823913,"Chlb"
"2023","6",29,-1.6880709812906,0.0123646927889354,0.111196640187262,0.0205082696332684,0.0158756815391999,0.0264926656731134,"a",0.837771648163963,"Chlb"
"2023","7",30,-1.79680045906555,0.0084378413702512,0.0918577235198609,0.0159661255831319,0.0129223594545131,0.0197268282958427,"a",0.623817084259209,"Chlb"
"2023","8",2,-1.89803493555157,0.000577324506733233,0.0240275780455133,0.0126463461354029,0.0119656828142982,0.0133657287309433,"a",0.422661453777325,"Chlb"
"2023","9",33,-1.78323611298225,0.0204607414431863,0.143041048105732,0.0164726657822934,0.0118501224739961,0.0228983893264045,"a",0.724110650207271,"Chlb"
"2023","10",33,-1.78741021147719,0.0200140212272997,0.141470920076529,0.016315101820995,0.0117792833393891,0.0225975163140305,"b",0.714596210151492,"Chlb"
"2023","11",29,-1.72809460768998,0.042528984639624,0.206225567376172,0.0187027467113053,0.0116326811666698,0.0300698290906036,"ab",0.950891487782969,"Chlb"
"2023","12",34,-1.70375403654657,0.0071231874779293,0.0843989779436297,0.0197808961750977,0.0162872208570159,0.0240239791014712,"c",0.759704924209342,"Chlb"
"2023","13",16,-1.77238548893121,0.0356249188563687,0.188745645926916,0.0168894112638848,0.0109362609692063,0.0260831570903288,"a",0.824821849734093,"Chlb"
"2023",NA,33,-1.56580285161331,0.00926265869374152,0.0962427072236724,0.027176726789212,0.0217748133583159,0.0339187513032531,"ab",1.07260509507084,"Chlb"
