"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2018","1",53,-0.626886537046084,0.00971021862631873,0.0985404415776524,0.23610950078189,0.188179808125897,0.296246961428385,"a",9.36815148017746,"Chla"
"2018","2",54,-0.677624259949224,0.0111421689531355,0.10555647281496,0.210075661644365,0.164747664720979,0.267875017773761,"a",8.47095184423173,"Chla"
"2018","3",54,-0.644175986751399,0.00441809540223074,0.0664687550826006,0.226894523344002,0.194695206085997,0.264419066901742,"a",8.36166508185948,"Chla"
"2018","4",54,-0.539832690806295,0.0111569253648578,0.105626347872384,0.28851427720059,0.226225189835691,0.367954108952399,"a",11.6357305870733,"Chla"
"2018","5",54,-0.768543609330955,0.00835683021047068,0.0914157000217724,0.170394821013631,0.13805136039405,0.210315892182389,"a",6.65077247426751,"Chla"
"2018","6",54,-1.07307580433135,0.00255508198611018,0.0505478188066526,0.0845131318059281,0.0752274562636696,0.0949449815584893,"a",3.0024239412751,"Chla"
"2018","7",51,-0.696715845089798,0.00838654534455809,0.091578083319963,0.201040777381021,0.162819370601338,0.248234556003333,"a",7.84986590931157,"Chla"
"2018","8",24,-0.625147035951488,0.0118337433447127,0.108783010367946,0.23705709826574,0.184531262768611,0.304534131480141,"a",9.63021480738431,"Chla"
"2018","9",54,-0.681137420656933,0.0126034697292993,0.112265175942049,0.208383140708905,0.16091532376959,0.269853313621544,"a",8.53351105187819,"Chla"
"2018","10",54,-0.631895867300428,0.0143246056207907,0.119685444481736,0.233401763287451,0.177181628170442,0.307460675625394,"ab",9.72276025910461,"Chla"
"2018","11",49,-0.874679130237769,0.014803659204517,0.121670288914414,0.133450704176555,0.100844120074734,0.17660018682319,"a",5.58458825572537,"Chla"
"2018","12",54,-0.511943964824813,0.0133628194757289,0.115597662068612,0.307649373607319,0.235753621654808,0.401470553947884,"a",12.6956136396482,"Chla"
"2018","13",54,-1.02985363444981,0.00456112228715697,0.0675360813725298,0.0933568878359593,0.0799116842599046,0.109064257462896,"a",3.44891464897768,"Chla"
"2018",NA,51,-0.526264808430113,0.0164170143639081,0.128128897458411,0.297670085065054,0.221618644431267,0.399819608002869,"ab",12.6434061448475,"Chla"
"2021","1",54,-0.698300245385001,0.0151046348091659,0.122900914598574,0.200308673348592,0.150938086515231,0.265827966585649,"b",8.40621840181785,"Chla"
"2021","2",54,-0.704137073281246,0.00954061983900136,0.0976760965589911,0.197634576169295,0.157829009198593,0.247479382250123,"a",7.82598521841836,"Chla"
"2021","3",54,-0.611426247809598,0.00192550276032829,0.0438805510485943,0.244666073439795,0.221153186413918,0.270678837882119,"b",8.55961642114962,"Chla"
"2021","4",54,-0.610252100535928,0.010757987787044,0.103720720143296,0.24532844125366,0.193208922859176,0.311507580484875,"b",9.85073462740425,"Chla"
"2021","5",54,-0.863847900550325,0.0106146382891668,0.103027366700148,0.136820791810813,0.107925664861602,0.173452061617998,"b",5.48503579564743,"Chla"
"2021","6",54,-1.09299850301885,0.00110976030128062,0.0333130650238104,0.0807237812733441,0.0747632947273329,0.0871594662438596,"ab",2.75622432975157,"Chla"
"2021","7",54,-0.790554696366049,0.0112582919306949,0.106105098514138,0.161973998608405,0.12686452715576,0.206799937014579,"b",6.5395882094543,"Chla"
"2021","8",26,-0.624570609972233,0.035891797151591,0.189451305489276,0.23737194590671,0.153453954458107,0.367181418703162,"a",11.6112959759394,"Chla"
"2021","9",54,-0.616375562306055,0.00464589188484563,0.068160779667237,0.241893633255083,0.206758635804899,0.282999206207561,"b",8.94922067635554,"Chla"
"2021","10",53,-0.615458794547425,0.00705187679475144,0.083975453525131,0.242404794503677,0.199786322085541,0.294114651018057,"a",9.3007219044262,"Chla"
"2021","11",51,-0.882387771218063,0.0079135050991163,0.0889578838502598,0.131102878983092,0.106820435673272,0.160905212278178,"a",5.08826958191934,"Chla"
"2021","12",54,-0.658741986690976,0.0168600796065752,0.129846369246796,0.219410806255199,0.162709025522951,0.295872350945682,"b",9.35630525657028,"Chla"
"2021","13",54,-1.07680895607181,0.00191071455887915,0.0437117210697445,0.0837897788033647,0.0757668658737097,0.0926622336948598,"bc",2.93023711554557,"Chla"
"2021",NA,52,-0.550301891406095,0.0121917178689323,0.110416112361069,0.281642446767451,0.218414766296971,0.363173558116049,"a",11.4845562959425,"Chla"
"2022","1",54,-0.757714634142386,0.0118485227994368,0.10885092006702,0.174696967325592,0.135967291312841,0.224458618672773,"c",7.09800475461162,"Chla"
"2022","2",54,-0.666496967700002,0.0046565115150478,0.0682386365268812,0.215527669193303,0.184189299317952,0.25219801779967,"a",7.97520157626644,"Chla"
"2022","3",54,-0.634248001449028,0.00496039361606007,0.0704300618774403,0.232141078906554,0.19738854086926,0.273012203639482,"ab",8.63340392522475,"Chla"
"2022","4",54,-0.689546510766192,0.00334338170739971,0.0578219829078847,0.204387103591879,0.17890871907573,0.233493863968669,"c",7.38372429814517,"Chla"
