"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2021","4",54,-2.07810240206615,0.0172578159427228,0.131369006781367,0.00835406015064149,0.00617345932632324,0.0113048968676208,"b",0.357492228149847,"Allo"
"2021","5",54,-2.18664546016377,0.00935136672346102,0.0967024649296026,0.00650660645704392,0.00520777335088139,0.00812937213937709,"a",0.257073319075474,"Allo"
"2021","6",23,-2.14216732162593,0.0376363226209065,0.1940008314954,0.00720829709970934,0.00461138993026812,0.0112676541917714,"a",0.356314511331413,"Allo"
"2021","7",20,-2.1406408605528,0.0215740084529237,0.146880932911402,0.00723367744667162,0.00515796281091951,0.0101447201774527,"a",0.32080421985818,"Allo"
"2021","8",3,-2.16033906136955,0.00477287591270645,0.0690860037395886,0.00691291057053141,0.00589623704299439,0.00810488659253354,"a",0.25629901809767,"Allo"
"2021","9",44,-2.04023341875502,0.0232353514120997,0.152431464639357,0.00911520795743235,0.00641704546960073,0.0129478615198916,"ab",0.40944733231307,"Allo"
"2021","10",41,-2.09368002287715,0.0209697092132512,0.144809216603265,0.00805972042188418,0.00577445179902888,0.0112493957071148,"b",0.355737127350033,"Allo"
"2021","11",16,-2.19887002529318,0.0237829720671846,0.15421728848344,0.0063260114654246,0.00443519466531489,0.00902292324926445,"a",0.285329886205629,"Allo"
"2021","12",51,-2.12176993800161,0.0179612389323416,0.13401954682934,0.00755492334170792,0.0055489462134369,0.0102860731576151,"a",0.325274193571838,"Allo"
"2021","13",15,-2.09537496610875,0.0272477019229361,0.16506877937071,0.008028326640702,0.00548979660787645,0.0117406951939404,"a",0.37127338126644,"Allo"
"2021",NA,47,-2.0323423756533,0.020283776337036,0.14242112321224,0.00928234325585546,0.00668707972713502,0.0128848316208786,"b",0.407454151897355,"Allo"
"2022","1",31,-2.18636873498011,0.0418777751616904,0.204640599983704,0.00651075367903574,0.00406434592943244,0.0104297011635023,"b",0.329816109915755,"Allo"
"2022","2",46,-2.05059909955822,0.0295318882722416,0.171848445649769,0.00890022324945895,0.0059917330336462,0.0132205446146196,"a",0.418070328900709,"Allo"
"2022","3",54,-2.112064149658,0.0164165089845763,0.128126925291198,0.00772566460839621,0.00575186818825882,0.010376783974859,"a",0.3281427214809,"Allo"
"2022","4",54,-2.13776445596925,0.010348786883474,0.10172898742971,0.00728174630377431,0.00576111516125697,0.00920374402322518,"b",0.291047941145532,"Allo"
"2022","5",54,-2.16115047964102,0.0162439707292267,0.127451836900167,0.00690000682576341,0.00514514576936505,0.00925340045350303,"a",0.292618215347046,"Allo"
"2022","6",16,-2.15115610019958,0.0453332287915226,0.212916013468979,0.00706063725344509,0.00432442019001989,0.0115281578186571,"a",0.364552359328349,"Allo"
"2022","7",13,-2.06148442675802,0.0871361150781547,0.295188270563305,0.00867991701801238,0.00439872997434174,0.017127889158701,"ab",0.541631412524003,"Allo"
"2022","8",5,-1.83792284910988,0.488579849159281,0.698984870479527,0.0145236960303339,0.00290463977691762,0.072620965965488,"a",2.29647658332511,"Allo"
"2022","9",42,-2.08336915137825,0.0195855238854412,0.139948290041148,0.00825336113610876,0.00597974354371277,0.0113914534202142,"a",0.36022938667592,"Allo"
"2022","10",47,-2.13621667717256,0.02477312696218,0.157394812373788,0.00730774396288491,0.0050861423440413,0.0104997300930135,"b",0.332030619109343,"Allo"
"2022","11",17,-2.17979144235189,0.0192169683450439,0.138625280324492,0.00661010803553647,0.0048037818542641,0.00909565204395762,"a",0.28762977263272,"Allo"
"2022","12",51,-2.10540152237391,0.032651777826486,0.180698029392924,0.00784509988797713,0.00517488196390189,0.011893139337604,"a",0.376094088365747,"Allo"
