"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2018","1",51,-1.70751426671184,0.007509291316998,0.0866561672184848,0.0196103675373691,0.0160631075091815,0.023940978713545,"a",0.757080221484102,"But"
"2018","2",54,-1.74720907917439,0.0139128512956319,0.11795275026735,0.0178974402339601,0.0136407475207551,0.0234824643180876,"a",0.742580723187896,"But"
"2018","3",54,-1.6328034793031,0.00234642201086657,0.0484398803762619,0.023291449704471,0.0208332315255604,0.0260397254583533,"a",0.823448420938683,"But"
"2018","4",54,-1.49368315083068,0.00879123703673931,0.0937615968120174,0.0320860938290396,0.0258556376247445,0.0398179086568207,"a",1.25915283020089,"But"
"2018","5",54,-1.60209351927389,0.00601768345864532,0.0775737291784101,0.0249980700507855,0.0209089753946432,0.0298868545430533,"a",0.945105324541994,"But"
"2018","6",54,-2.04458749054543,0.0161813055223385,0.127205760570575,0.00902427891065216,0.00673297107734434,0.0120953452675995,"a",0.382488401317532,"But"
"2018","7",50,-1.76241820175543,0.0185575826264544,0.136226218572103,0.0172815144272005,0.0126286108203213,0.023648740557985,"a",0.747838839576339,"But"
"2018","8",18,-1.65041833545192,0.0192798516146773,0.138851905333262,0.0223656572204275,0.0162453756876964,0.0307916931265866,"ab",0.973718832929649,"But"
"2018","9",53,-1.69674957759403,0.00917812208380314,0.0958025160619654,0.020102516275594,0.0161230761931728,0.0250641475465854,"a",0.792597938577311,"But"
"2018","10",53,-1.58514401826172,0.0072873096738647,0.0853657406332582,0.0259929745601662,0.0213545410038952,0.0316389252460264,"a",1.00051066497247,"But"
"2018","11",41,-1.77240737611187,0.0639805371071986,0.252943742969061,0.0168885601080535,0.009432979289304,0.0302368375648561,"a",0.956172759454844,"But"
"2018","12",54,-1.50842649292485,0.00816885075088682,0.0903816947776862,0.031015122945906,0.0251878914096014,0.0381904874729999,"a",1.20768925366808,"But"
"2018","13",52,-1.96929032305512,0.0272498532154304,0.165075295593951,0.0107327169727894,0.00733895764615756,0.0156958548028018,"ab",0.496346510001467,"But"
"2018",NA,49,-1.56793848022804,0.016364700127547,0.127924587658303,0.0270434141913562,0.0201435927288152,0.036306644051588,"a",1.14811689400022,"But"
"2021","1",54,-1.6925041279305,0.00878310279488378,0.0937182095159941,0.0202999922480556,0.0163597876621611,0.0251891830004767,"a",0.796551906803004,"But"
"2021","2",54,-1.68885022947996,0.00528200379729073,0.0726773953667213,0.0204715049403007,0.017316988763746,0.0242006575299122,"b",0.765291986682269,"But"
"2021","3",54,-1.60978440281131,0.00142662233241824,0.0377706543816524,0.0245592781149816,0.0225135998503029,0.0267908351191957,"ab",0.84720059394687,"But"
"2021","4",54,-1.56778464940537,0.00324235521229918,0.0569416825559201,0.0270529948968146,0.0237286848335994,0.0308430297768029,"b",0.975342240350918,"But"
"2021","5",54,-1.70832054442628,0.0114101674550864,0.106818385379514,0.0195739942124993,0.0153059774865807,0.0250321320390591,"b",0.791585519335019,"But"
"2021","6",51,-1.98827675701622,0.0252785859574371,0.158992408489956,0.0102736139666851,0.00712411357466577,0.014815477438738,"a",0.468506533292497,"But"
"2021","7",53,-1.71558060086388,0.0106462325870887,0.103180582413014,0.0192494975982923,0.0151788481653413,0.0244118100234208,"ab",0.771969214813381,"But"
"2021","8",17,-1.62201458877657,0.0109034799164741,0.104419729536492,0.0238773107314383,0.0187743833631053,0.0303672273405287,"a",0.960296046202085,"But"
"2021","9",53,-1.631138450755,0.00344489353404433,0.058693215400456,0.0233809174870852,0.0204252948181548,0.0267642306955583,"b",0.846359288201569,"But"
"2021","10",51,-1.59234764470704,0.00225431473389072,0.0474796244076417,0.0255653860570035,0.0229177897519037,0.0285188480791145,"a",0.901845161743198,"But"
"2021","11",43,-1.77801049731445,0.0492336262163502,0.221886516526693,0.0166720691407278,0.0100023716251275,0.0277891983872041,"ab",0.878771612538428,"But"
"2021","12",53,-1.62858370792025,0.00494741371919859,0.0703378540986188,0.0235188613632476,0.020002230975569,0.0276537572483424,"b",0.874488587661527,"But"
"2021","13",49,-1.95970388102008,0.0420355741359118,0.205025788953272,0.0109722607284007,0.00684337486001615,0.0175922710584527,"a",0.556316457597716,"But"
"2021",NA,51,-1.59154938252515,0.00733840854513807,0.085664511585242,0.0256124201518962,0.021027425642404,0.0311971649403611,"a",0.986540977514921,"But"
"2022","1",54,-1.69585364096592,0.00502553797492998,0.0708910288748159,0.0201440299761546,0.0171102096189068,0.0237157786326491,"a",0.74995876963525,"But"
"2022","2",54,-1.66807165616157,0.00119843619593107,0.0346184372254305,0.0214747612334358,0.0198294152105975,0.0232566298670581,"b",0.735439210794024,"But"
"2022","3",54,-1.59878990762524,0.00208524422243409,0.0456644744022538,0.0251889516263703,0.0226749124024653,0.0279817303270658,"b",0.884860007061361,"But"
"2022","4",54,-1.5940182444671,0.00512179131241249,0.0715666913613623,0.0254672326392479,0.021598075956358,0.0300295239081537,"b",0.949616926002468,"But"
"2022","5",54,-1.67908188766857,0.00597317493399034,0.0772863178964449,0.0209371764120752,0.0175239414890001,0.0250152259630359,"b",0.791050902269726,"But"
"2022","6",54,-2.02741826393178,0.0213090698711376,0.145976264752656,0.00938818709719555,0.00670819179839826,0.0131388695524469,"a",0.415487536655693,"But"
"2022","7",54,-1.70018932621383,0.00468826357736645,0.0684708958417111,0.0199439269044431,0.0170349074319351,0.023349714224105,"b",0.738382796622032,"But"
"2022","8",25,-1.66870210786374,0.00372902364265612,0.0610657321470571,0.0214436096112891,0.0186308281520734,0.0246810495705311,"ab",0.780483316863987,"But"
"2022","9",54,-1.62964393111875,0.00264973161339319,0.0514755438377604,0.0234615158717011,0.0208391751591234,0.0264138442522327,"b",0.835279095980023,"But"
"2022","10",53,-1.59881321783447,0.00728072526321312,0.0853271660329412,0.025187599677405,0.0206947229243449,0.0306558913510699,"a",0.969424403720374,"But"
"2022","11",47,-1.90543135133216,0.0610686483701265,0.247120716189733,0.0124327914470067,0.00703797844625177,0.0219628838515531,"bc",0.694527369566393,"But"
"2022","12",53,-1.62095005804761,0.00721210396210595,0.084924107072762,0.0239359099300021,0.0196845655855166,0.0291054319531806,"b",0.920394572550938,"But"
