"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2022","1",54,-1.21140902106689,0.00797887859832151,0.0893245688392701,0.06145977683009,0.05003413662176,0.0754945407884128,"bc",2.38734699799868,"Hex"
"2022","2",54,-1.13846751995031,0.00248674464920275,0.0498672703203489,0.0726996767872178,0.0648134604913563,0.0815454531342419,"a",2.57869364734721,"Hex"
"2022","3",54,-1.10905564701409,0.00308141783568122,0.0555105200451339,0.0777936866058576,0.0684595173453043,0.0884005308597972,"ab",2.79547023884962,"Hex"
"2022","4",54,-1.15359914604028,0.0021217181418652,0.0460621117825182,0.0702103040794647,0.0631449672264116,0.0780661866725786,"c",2.4686695812923,"Hex"
"2022","5",54,-1.26434731816427,0.00602436559258121,0.0776167867962931,0.0544067372015343,0.0455025667096458,0.0650533204380606,"b",2.05716661941054,"Hex"
"2022","6",54,-1.62331151099298,0.00475977122883593,0.0689910952865363,0.0238061129058975,0.0203094140514598,0.0279048430571341,"b",0.8824286181008,"Hex"
"2022","7",54,-1.21735401038521,0.00423967336480642,0.0651127742060375,0.0606241956640569,0.0521835013335675,0.0704301744036039,"b",2.22719767118279,"Hex"
"2022","8",30,-1.09484384129395,0.00950892395988313,0.0975137116506347,0.08038150969858,0.0642158812790969,0.10061665389814,"a",3.1817779686298,"Hex"
"2022","9",54,-1.09481950115222,0.0037623042776439,0.0613376253016361,0.0803860148264315,0.069797983135966,0.0925802020251431,"b",2.92764304637985,"Hex"
"2022","10",53,-1.13805141034878,0.00697243258057802,0.083501093289717,0.0727693657462264,0.0600409418566284,0.0881961612752994,"a",2.78900750513487,"Hex"
"2022","11",54,-1.35046642525999,0.00794871668470096,0.0891555757353457,0.0446204118706101,0.0363394206351262,0.0547884671991268,"b",1.73256345858667,"Hex"
"2022","12",54,-1.17588862062911,0.00651813025587183,0.0807349382601599,0.0666977800727576,0.0553829954210461,0.0803241831326341,"b",2.54007369891603,"Hex"
"2022","13",54,-1.56698356831927,0.0124429189801886,0.111547832700544,0.0271029417486098,0.0209637319965029,0.035040013464734,"b",1.10806251791528,"Hex"
"2022",NA,53,-1.03868689034627,0.00409399762433058,0.0639843545277326,0.0914772519663323,0.0789457500275004,0.105997949533659,"a",3.35194947833945,"Hex"
"2023","1",34,-1.22135722237529,0.00335819339529377,0.0579499214433788,0.0600679454403895,0.0525645385463321,0.0686424378338118,"c",2.1706644770136,"Hex"
"2023","2",34,-1.23491648242494,0.00139877813838919,0.037400242491048,0.0582215170664763,0.0534174651177734,0.0634576171304342,"b",2.0067060501909,"Hex"
"2023","3",34,-1.19681170126265,0.000677946990583061,0.0260374152054896,0.0635606454465214,0.0598619532634935,0.0674878688270627,"c",2.13415379924194,"Hex"
"2023","4",34,-1.18311579307539,0.00149447341940845,0.0386584197738145,0.0655970345934995,0.060010298518663,0.0717038750627539,"c",2.26747562258451,"Hex"
"2023","5",34,-1.28453998823124,0.00253987735136198,0.0503971958680439,0.0519349851489999,0.0462447904544581,0.0583253303976604,"b",1.84440889338461,"Hex"
"2023","6",34,-1.48811370745164,0.0039607101040667,0.0629341727844794,0.0325002193818566,0.0281159084015043,0.0375682067527398,"c",1.18801100946776,"Hex"
"2023","7",34,-1.27054188638167,0.00228149137070743,0.0477649596535727,0.0536362138448931,0.0480499736634698,0.0598719045251471,"c",1.89331586151607,"Hex"
"2023","8",9,-1.19106728178057,0.00952600110368474,0.0976012351545038,0.0644069477238047,0.0514436154407081,0.0806369241267273,"a",2.54996343750642,"Hex"
"2023","9",34,-1.21332375627638,0.00234985607480838,0.0484753140764284,0.0611894069084059,0.0547269102546167,0.0684150356814016,"c",2.16347338954919,"Hex"
"2023","10",34,-1.21462426124161,0.00160337991539479,0.0400422266538062,0.0610064478751394,0.0556331322345111,0.0668987441989354,"b",2.11552404273612,"Hex"
"2023","11",33,-1.32661390930098,0.000356760038071336,0.0188880924942498,0.0471396214559669,0.045133394500087,0.0492350273145879,"ab",1.55694826974701,"Hex"
"2023","12",34,-1.17815704277654,0.00359443486971577,0.0599536059775871,0.0663503101405772,0.0577948779912698,0.0761722112540108,"b",2.40877681974185,"Hex"
"2023","13",34,-1.50053354756862,0.0059077850401316,0.0768621170677181,0.0315839506519995,0.0264608831741346,0.037698890555665,"a",1.19214359417312,"Hex"
"2023",NA,34,-1.10598471954261,0.00258831605297868,0.050875495604256,0.0783457207873243,0.0696850770950393,0.0880827319357637,"b",2.78542055447066,"Hex"
