"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2022","6",54,-1.7187929391153,0.0226754814199502,0.150583801983979,0.0191076404654221,0.0135090017798054,0.027026565700926,"b",0.854655049471111,"Zeax"
"2022","7",54,-1.93298487125636,0.0567767099872227,0.238278639385117,0.0116685026383814,0.00674118878128689,0.0201973210125591,"b",0.638695370332651,"Zeax"
"2022","8",19,-2.04468620120366,0.0314906193901026,0.177455964650678,0.00902222801817679,0.00599594767392829,0.0135759354215051,"a",0.429308772993142,"Zeax"
"2022","9",52,-1.98088353446962,0.0305843564994494,0.174883837158982,0.0104500042128579,0.00698606510089887,0.0156314873210524,"b",0.494311031505693,"Zeax"
"2022","10",52,-1.90993065678577,0.0257177401304109,0.160367515820414,0.0123046522185097,0.00850553874790409,0.0178006909034168,"a",0.562907271794375,"Zeax"
"2022","11",53,-2.04888068036532,0.0551795201789347,0.234903214492554,0.00893550947426861,0.00520254811178157,0.0153469661114585,"b",0.485313680856263,"Zeax"
"2022","12",54,-2.02961382459857,0.0296650401961341,0.172235420852199,0.00934084521190905,0.00628276411526375,0.0138874208345448,"b",0.439158806624379,"Zeax"
"2022","13",54,-1.88277759617387,0.0443736131452433,0.210650452516113,0.0130985253164748,0.00806439796405819,0.021275161051203,"ab",0.672779665087036,"Zeax"
"2022",NA,52,-1.98546526750504,0.0403164068445469,0.200789458997595,0.0103403379403732,0.00651246306882382,0.0164181489539614,"a",0.51918745658429,"Zeax"
"2023","1",34,-2.07720603783454,0.0367092833083336,0.191596668312196,0.00837132036019133,0.00538514366432362,0.0130133955454568,"a",0.411519700163327,"Zeax"
"2023","2",34,-2.10079866402244,0.0208675792965437,0.144456150082105,0.00792868813899439,0.00568519265000294,0.0110575136983964,"a",0.349669285454449,"Zeax"
"2023","3",33,-2.0660385410548,0.0143724199430504,0.119885028018725,0.00858937292541898,0.00651743083394306,0.0113200015668268,"a",0.357969880678474,"Zeax"
"2023","4",34,-2.07870308342673,0.0173326516498403,0.131653528816513,0.00834251347047551,0.00616088904999967,0.0112966700812554,"b",0.357232074322465,"Zeax"
"2023","5",34,-2.13643220657843,0.00996033413611141,0.0998014736169332,0.00730411821349131,0.00580452010518095,0.00919113758069968,"c",0.290649290429806,"Zeax"
"2023","6",34,-1.94988620908137,0.0228065738144382,0.151018455211402,0.0112231247654667,0.00792675318341919,0.0158903054739621,"a",0.502495580135618,"Zeax"
"2023","7",32,-2.10054129532473,0.0272959506185448,0.165214861978409,0.00793338817776448,0.00542305292308496,0.0116057594996307,"a",0.367006339949691,"Zeax"
"2023","8",1,-2.38563517566046,0,0,0.00411495248048115,0.00411495248048115,0.00411495248048115,"a",0.1301262230168,"Zeax"
"2023","9",32,-2.09402348356836,0.0319008053076624,0.178607965409335,0.00805334893216927,0.00533787686291128,0.0121502295180146,"a",0.38422399370736,"Zeax"
"2023","10",33,-2.09563921797425,0.0394015734664644,0.198498295877986,0.00802344319160377,0.00507998565774342,0.0126724059842108,"b",0.40073666344454,"Zeax"
"2023","11",33,-2.26416858814185,0.0216256283035777,0.147056547979264,0.00544291324171687,0.00387949202897511,0.00763638753104572,"a",0.241483776938143,"Zeax"
"2023","12",34,-2.15632380041876,0.0222327590258005,0.14910653582523,0.00697712011366483,0.00494959499385746,0.0098351895742822,"c",0.311016002742735,"Zeax"
"2023","13",34,-1.95081174320605,0.025295316594768,0.159045014366273,0.011199232395521,0.00776503186795691,0.0161522590482154,"a",0.51077927949424,"Zeax"
"2023",NA,34,-2.02658356963927,0.0221697115127657,0.148894968057237,0.00940624811757382,0.00667607892516716,0.0132529145687333,"a",0.419093956728253,"Zeax"
