"year","fod","n_days","log_mean","var_log","sd_log","mean_c","ymin","ymax","letter","y","pigment"
"2021",NA,51,-1.99456414113,0.0119800844988404,0.109453572343896,0.0101259518717226,0.00787013689285533,0.0130283504219,"ab",0.411992614880196,"Perid"
"2022","1",54,-2.19278291576088,0.00641448894183462,0.0800905046920958,0.00641530168473096,0.00533490364026565,0.00771449654600744,"b",0.243953800868854,"Perid"
"2022","2",54,-2.14684111733613,0.00307998467706083,0.0554976096517753,0.00713113868597157,0.00627568697112849,0.00810319877210447,"a",0.256245644529298,"Perid"
"2022","3",54,-2.10224873742366,0.00284467908539366,0.0533355330468691,0.00790225905105279,0.00698901108882094,0.00893484032523984,"ab",0.282544459576775,"Perid"
"2022","4",54,-2.12459689615744,0.00388656256231386,0.062342301548097,0.0075059056993799,0.00650220716468797,0.00866453789321665,"c",0.273996746154014,"Perid"
"2022","5",54,-2.20899012611033,0.00311845902185695,0.0558431645043236,0.00618030451192192,0.00543458904976773,0.00702834446363794,"b",0.222255766853304,"Perid"
"2022","6",54,-2.32595760533979,0.000475768998405925,0.0218121296164754,0.00472109125038321,0.00448983380004668,0.0049642600566224,"a",0.156983686763232,"Perid"
"2022","7",54,-2.22447814553352,0.00346808819157988,0.0588904762383518,0.00596378329891432,0.00520752517585955,0.0068298683223435,"b",0.215979400176386,"Perid"
"2022","8",27,-2.12841150673206,0.00755102622372517,0.0868966410382195,0.00744026652773695,0.00609104561983427,0.00908835189536293,"a",0.287398921664551,"Perid"
"2022","9",54,-2.08652943307502,0.0045690538149909,0.0675947765362894,0.00819352092037675,0.00701254708646414,0.00957338100477576,"b",0.302736888836827,"Perid"
"2022","10",53,-2.12342416869942,0.00794367314251517,0.0891272861839469,0.0075262013221416,0.00612983162063621,0.00924066268814198,"a",0.292215411838629,"Perid"
"2022","11",53,-2.28589951418992,0.00305699070589935,0.0552900597386126,0.00517726608189168,0.00455837894671226,0.00588017898381146,"bc",0.185947586382986,"Perid"
"2022","12",54,-2.15255501249848,0.00966302015849291,0.0983006620450387,0.00703793072146523,0.00561234455402439,0.0088256286411757,"b",0.279090882889321,"Perid"
"2022","13",54,-2.32072225970821,0.000615031346111,0.0247998255258177,0.00477834761164218,0.00451313074074666,0.00505915011314497,"b",0.159984373822367,"Perid"
"2022",NA,53,-1.96353448157026,0.0102841312920577,0.101410706003152,0.0108759078302976,0.008611024253017,0.0137365042366111,"ab",0.434386404762437,"Perid"
"2023","1",34,-2.19801577719221,0.00695875584880562,0.0834191575647083,0.00633846684248671,0.0052307632669657,0.00768074559348376,"b",0.242886502037104,"Perid"
"2023","2",34,-2.21562712438514,0.0024705655581785,0.0497047840572565,0.00608657356719179,0.0054283531243064,0.00682460719494392,"b",0.215813028719956,"Perid"
"2023","3",34,-2.16917801593708,0.00216676677570155,0.0465485421436756,0.00677363801415336,0.00608518017802608,0.00753998576943811,"c",0.238435285566816,"Perid"
"2023","4",34,-2.13206571649096,0.00274131392584238,0.0523575584404237,0.00737792580522696,0.00653998459090692,0.00832322896648987,"c",0.263203610211973,"Perid"
"2023","5",34,-2.24021123470726,0.00209278011171002,0.0457469136850785,0.00575160119527444,0.00517656714513604,0.0063905123573188,"b",0.202085744645792,"Perid"
"2023","6",34,-2.3159324046138,0.00125691410086468,0.035452984371766,0.00483133993157461,0.004452609525003,0.00524228441846395,"ab",0.165775589047573,"Perid"
"2023","7",34,-2.26321831716855,0.00257515208386213,0.0507459563301563,0.00545483580911886,0.00485328423242192,0.00613094809194736,"b",0.193877601868171,"Perid"
"2023","8",9,-2.16312333699112,0.0147812144050866,0.12157801777084,0.0068687334446087,0.0051915691761734,0.0090877146257851,"a",0.287378769431057,"Perid"
"2023","9",34,-2.19179501703807,0.00407330346258365,0.0638224369840549,0.00642991131549326,0.00555114467285543,0.00744778995353434,"a",0.235519797876881,"Perid"
"2023","10",34,-2.18091908551668,0.00364713960970574,0.0603915524697431,0.0065929671901099,0.00573705960524921,0.00757656698042577,"b",0.239592085029698,"Perid"
"2023","11",33,-2.31801853769665,0.000568932794996882,0.0238523121520091,0.00480818824440983,0.00455123384261697,0.00507964982532904,"c",0.160632631641162,"Perid"
"2023","12",34,-2.14292023584625,0.00547326450926103,0.0739815146456264,0.00719581126837023,0.0060687360577282,0.00853220494637682,"b",0.269812010939056,"Perid"
"2023","13",34,-2.32985695379069,0.000386053267015138,0.0196482382674666,0.00467889227424195,0.00447192805497167,0.00489543495442027,"b",0.154807245931706,"Perid"
"2023",NA,34,-2.00996451082239,0.00915010343918288,0.0956561730322873,0.00977317080967412,0.00784114195153127,0.0121812445515558,"b",0.385204775184328,"Perid"
